date,geo,campaign_name,impressions,clicks,spend,ctr
2023-02-06,CO,Inspiration | Winter,8642,125,75.44,0.014464
2023-12-11,PN,Inspiration | Winter,6963,95,47.04,0.013644
2023-12-12,PN,Inspiration | Winter,8219,92,55.37,0.011194
2023-12-13,PN,Inspiration | Winter,7881,87,44.78,0.011039
2023-12-14,PN,Inspiration | Winter,8471,81,62.15,0.009562
2023-12-15,PN,Inspiration | Winter,8350,78,62.41,0.009341
2023-12-16,PN,Inspiration | Winter,7786,100,42.2,0.012844
2023-12-17,PN,Inspiration | Winter,7700,78,40.42,0.01013
2023-12-11,PN,Inspiration | Summer,5772,70,43.6,0.012128
2023-12-12,PN,Inspiration | Summer,7365,69,38.49,0.009369
2023-12-13,PN,Inspiration | Summer,6490,92,45.9,0.014176
2023-12-14,PN,Inspiration | Summer,7668,81,41.82,0.010563
2023-12-15,PN,Inspiration | Summer,6940,92,34.15,0.013256
2023-12-16,PN,Inspiration | Summer,6110,100,39.29,0.016367
2023-12-17,PN,Inspiration | Summer,7178,90,32.39,0.012538
2023-12-11,NE,Inspiration | Winter,6523,76,49.78,0.011651
2023-12-12,NE,Inspiration | Winter,6274,74,37.93,0.011795
2023-12-13,NE,Inspiration | Winter,9178,82,45.05,0.008934
2023-12-14,NE,Inspiration | Winter,7335,77,50.72,0.010498
2023-12-15,NE,Inspiration | Winter,7420,85,49.41,0.011456
2023-12-16,NE,Inspiration | Winter,7281,73,43.21,0.010026
2023-12-17,NE,Inspiration | Winter,6736,93,48.67,0.013806
2023-12-11,NE,Inspiration | Summer,7358,87,42.48,0.011824
2023-12-12,NE,Inspiration | Summer,5269,85,30.61,0.016132
2023-12-13,NE,Inspiration | Summer,6455,87,33.83,0.013478
2023-12-14,NE,Inspiration | Summer,6055,83,37.86,0.013708
2023-12-15,NE,Inspiration | Summer,6759,72,42.66,0.010652
2023-12-16,NE,Inspiration | Summer,6860,82,43.0,0.011953
2023-12-17,NE,Inspiration | Summer,6640,71,32.86,0.010693
2023-12-18,CO,Inspiration | Winter,10359,141,80.39,0.013611
2023-12-19,CO,Inspiration | Winter,13893,95,57.88,0.006838
2023-12-20,CO,Inspiration | Winter,11381,116,75.95,0.010192
2023-12-21,CO,Inspiration | Winter,10508,110,59.53,0.010468
2023-12-22,CO,Inspiration | Winter,10405,111,78.66,0.010668
2023-12-23,CO,Inspiration | Winter,10701,139,81.4,0.012989
2023-12-24,CO,Inspiration | Winter,12340,140,75.55,0.011345
2023-12-18,CO,Inspiration | Summer,7346,110,40.03,0.014974
2023-12-19,CO,Inspiration | Summer,8162,113,49.27,0.013845
2023-12-20,CO,Inspiration | Summer,8947,108,53.56,0.012071
2023-12-21,CO,Inspiration | Summer,8100,123,51.9,0.015185
2023-12-22,CO,Inspiration | Summer,8142,105,47.18,0.012896
2023-12-23,CO,Inspiration | Summer,8704,110,49.39,0.012638
2023-12-24,CO,Inspiration | Summer,9891,114,52.57,0.011526
2023-12-18,UT,Inspiration | Winter,8993,93,66.9,0.010341
2023-12-19,UT,Inspiration | Winter,11043,121,71.62,0.010957
2023-12-20,UT,Inspiration | Winter,9255,90,63.51,0.009724
2023-12-21,UT,Inspiration | Winter,8500,126,73.05,0.014824
2023-12-22,UT,Inspiration | Winter,10888,129,49.77,0.011848
2023-12-23,UT,Inspiration | Winter,10982,119,65.52,0.010836
2023-12-24,UT,Inspiration | Winter,11988,102,68.18,0.008509
2023-12-18,UT,Inspiration | Summer,9043,98,58.82,0.010837
2023-12-19,UT,Inspiration | Summer,7700,115,43.38,0.014935
2023-12-20,UT,Inspiration | Summer,7840,116,51.58,0.014796
2023-12-21,UT,Inspiration | Summer,8885,123,40.49,0.013844
2023-12-22,UT,Inspiration | Summer,9134,83,40.85,0.009087
2023-12-23,UT,Inspiration | Summer,7391,81,51.06,0.010959
2023-12-24,UT,Inspiration | Summer,6505,115,41.51,0.017679
2023-12-18,CA,Inspiration | Winter,7904,101,43.47,0.012778
2023-12-19,CA,Inspiration | Winter,8198,88,60.66,0.010734
2023-12-20,CA,Inspiration | Winter,7324,96,53.94,0.013108
2023-12-21,CA,Inspiration | Winter,10048,86,54.05,0.008559
2023-12-22,CA,Inspiration | Winter,8754,73,64.88,0.008339
2023-12-23,CA,Inspiration | Winter,9795,109,56.99,0.011128
2023-12-24,CA,Inspiration | Winter,6821,108,42.62,0.015833
2023-12-18,CA,Inspiration | Summer,6365,87,41.39,0.013668
2023-12-19,CA,Inspiration | Summer,7015,104,45.88,0.014825
2023-12-20,CA,Inspiration | Summer,5981,85,44.28,0.014212
2023-12-21,CA,Inspiration | Summer,8644,92,35.31,0.010643
2023-12-22,CA,Inspiration | Summer,6230,102,31.35,0.016372
2023-12-23,CA,Inspiration | Summer,5981,117,45.29,0.019562
2023-12-24,CA,Inspiration | Summer,8455,79,38.8,0.009344
2023-12-18,PN,Inspiration | Winter,8612,92,55.93,0.010683
2023-12-19,PN,Inspiration | Winter,7951,98,64.25,0.012325
2023-12-20,PN,Inspiration | Winter,9132,98,60.81,0.010731
2023-12-21,PN,Inspiration | Winter,9499,123,58.93,0.012949
2023-12-22,PN,Inspiration | Winter,8679,115,53.6,0.01325
2023-12-23,PN,Inspiration | Winter,7745,86,53.75,0.011104
2023-12-24,PN,Inspiration | Winter,9524,84,44.03,0.00882
2023-12-18,PN,Inspiration | Summer,5385,109,39.94,0.020241
2023-12-19,PN,Inspiration | Summer,7848,76,38.14,0.009684
2023-12-20,PN,Inspiration | Summer,6220,108,45.99,0.017363
2023-12-21,PN,Inspiration | Summer,7779,106,38.61,0.013626
2023-12-22,PN,Inspiration | Summer,7042,97,38.5,0.013774
2023-12-23,PN,Inspiration | Summer,7882,82,37.45,0.010403
2023-12-24,PN,Inspiration | Summer,7716,75,50.64,0.00972
2023-12-18,NE,Inspiration | Winter,6060,69,37.07,0.011386
2023-12-19,NE,Inspiration | Winter,7435,84,46.65,0.011298
2023-12-20,NE,Inspiration | Winter,7024,87,42.28,0.012386
2023-12-21,NE,Inspiration | Winter,5923,73,45.0,0.012325
2023-12-22,NE,Inspiration | Winter,6690,65,43.18,0.009716
2023-12-23,NE,Inspiration | Winter,5571,66,44.98,0.011847
2023-12-24,NE,Inspiration | Winter,7578,73,37.03,0.009633
2023-12-18,NE,Inspiration | Summer,5924,79,37.63,0.013336
2023-12-19,NE,Inspiration | Summer,5180,85,37.25,0.016409
2023-12-20,NE,Inspiration | Summer,6644,99,41.29,0.014901
2023-12-21,NE,Inspiration | Summer,6891,67,36.2,0.009723
2023-12-22,NE,Inspiration | Summer,7687,86,43.76,0.011188
2023-12-23,NE,Inspiration | Summer,6584,85,35.94,0.01291
2023-12-24,NE,Inspiration | Summer,7013,96,34.29,0.013689
2023-12-25,CO,Inspiration | Winter,9577,120,84.25,0.01253
2023-12-26,CO,Inspiration | Winter,14298,126,104.19,0.008812
2023-12-27,CO,Inspiration | Winter,14242,125,76.48,0.008777
2023-12-28,CO,Inspiration | Winter,12037,151,70.85,0.012545
2023-12-29,CO,Inspiration | Winter,11119,167,74.53,0.015019
2023-12-30,CO,Inspiration | Winter,14379,163,89.47,0.011336
2023-12-31,CO,Inspiration | Winter,13216,120,69.0,0.00908
2023-12-25,CO,Inspiration | Summer,9948,121,58.6,0.012163
2023-12-26,CO,Inspiration | Summer,8791,113,45.23,0.012854
2023-12-27,CO,Inspiration | Summer,7225,114,57.78,0.015779
2023-12-28,CO,Inspiration | Summer,9002,93,43.13,0.010331
2023-12-29,CO,Inspiration | Summer,9345,106,42.05,0.011343
2023-12-30,CO,Inspiration | Summer,8199,85,57.24,0.010367
2023-12-31,CO,Inspiration | Summer,6910,110,40.6,0.015919
2023-12-25,UT,Inspiration | Winter,8326,89,59.03,0.010689
2023-12-26,UT,Inspiration | Winter,8292,68,45.85,0.008201
2023-12-27,UT,Inspiration | Winter,6054,82,46.59,0.013545
2023-12-28,UT,Inspiration | Winter,7208,76,49.96,0.010544
2023-12-29,UT,Inspiration | Winter,8468,75,47.84,0.008857
2023-12-30,UT,Inspiration | Winter,7246,63,49.68,0.008694
2023-12-31,UT,Inspiration | Winter,8115,98,44.79,0.012076
2023-12-25,UT,Inspiration | Summer,7195,98,50.21,0.013621
2023-12-26,UT,Inspiration | Summer,8426,99,43.11,0.011749
2023-12-27,UT,Inspiration | Summer,7036,95,33.95,0.013502
2023-12-28,UT,Inspiration | Summer,7734,120,36.22,0.015516
2023-12-29,UT,Inspiration | Summer,8861,102,46.75,0.011511
2023-12-30,UT,Inspiration | Summer,7563,94,48.0,0.012429
2023-12-31,UT,Inspiration | Summer,6051,123,48.39,0.020327
2023-12-25,CA,Inspiration | Winter,9751,140,63.86,0.014358
2023-12-26,CA,Inspiration | Winter,10989,139,65.87,0.012649
2023-12-27,CA,Inspiration | Winter,9105,117,62.61,0.01285
2023-12-28,CA,Inspiration | Winter,12160,97,80.56,0.007977
2023-12-29,CA,Inspiration | Winter,10891,99,61.44,0.00909
2023-12-30,CA,Inspiration | Winter,12765,136,63.94,0.010654
2023-12-31,CA,Inspiration | Winter,9492,119,82.7,0.012537
2023-12-25,CA,Inspiration | Summer,8605,104,41.53,0.012086
2023-12-26,CA,Inspiration | Summer,6133,107,50.21,0.017447
2023-12-27,CA,Inspiration | Summer,8714,124,48.92,0.01423
2023-12-28,CA,Inspiration | Summer,9275,112,52.3,0.012075
2023-12-29,CA,Inspiration | Summer,6587,95,41.42,0.014422
2023-12-30,CA,Inspiration | Summer,7607,95,39.84,0.012488
2023-12-31,CA,Inspiration | Summer,7118,101,39.21,0.014189
2023-12-25,PN,Inspiration | Winter,7690,96,49.04,0.012484
2023-12-26,PN,Inspiration | Winter,9049,115,55.11,0.012709
2023-12-27,PN,Inspiration | Winter,10124,98,59.16,0.00968
2023-12-28,PN,Inspiration | Winter,6882,93,52.62,0.013514
2023-12-29,PN,Inspiration | Winter,10579,90,63.51,0.008507
2023-12-30,PN,Inspiration | Winter,10610,111,64.34,0.010462
2023-12-31,PN,Inspiration | Winter,8768,96,63.92,0.010949
2023-12-25,PN,Inspiration | Summer,7165,105,44.61,0.014655
2023-12-26,PN,Inspiration | Summer,7052,99,32.99,0.014039
2023-12-27,PN,Inspiration | Summer,6833,79,45.7,0.011562
2023-12-28,PN,Inspiration | Summer,8175,104,44.22,0.012722
2023-12-29,PN,Inspiration | Summer,7655,111,45.25,0.0145
2023-12-30,PN,Inspiration | Summer,6323,107,43.85,0.016922
2023-12-31,PN,Inspiration | Summer,6349,82,30.79,0.012915
2023-12-25,NE,Inspiration | Winter,7383,74,50.86,0.010023
2023-12-26,NE,Inspiration | Winter,6133,69,53.82,0.011251
2023-12-27,NE,Inspiration | Winter,7656,88,40.01,0.011494
2023-12-28,NE,Inspiration | Winter,7292,65,35.16,0.008914
2023-12-29,NE,Inspiration | Winter,7744,77,54.46,0.009943
2023-12-30,NE,Inspiration | Winter,7821,93,50.62,0.011891
2023-12-31,NE,Inspiration | Winter,6711,100,39.82,0.014901
2023-12-25,NE,Inspiration | Summer,6578,67,28.89,0.010185
2023-12-26,NE,Inspiration | Summer,5522,79,43.55,0.014306
2023-12-27,NE,Inspiration | Summer,7092,95,29.26,0.013395
2023-12-28,NE,Inspiration | Summer,6617,96,42.18,0.014508
2023-12-29,NE,Inspiration | Summer,7099,78,42.78,0.010987
2023-12-30,NE,Inspiration | Summer,5622,101,40.66,0.017965
2023-12-31,NE,Inspiration | Summer,7268,70,38.31,0.009631
2024-01-01,CO,Inspiration | Winter,16625,166,109.25,0.009985
2024-01-02,CO,Inspiration | Winter,16444,138,83.47,0.008392
2024-01-03,CO,Inspiration | Winter,11879,147,81.82,0.012375
2024-01-04,CO,Inspiration | Winter,13404,170,84.97,0.012683
2024-01-05,CO,Inspiration | Winter,11941,163,80.51,0.01365
2024-01-06,CO,Inspiration | Winter,12821,145,82.69,0.01131
2024-01-07,CO,Inspiration | Winter,13567,167,96.04,0.012309
2024-01-01,CO,Inspiration | Summer,14197,180,54.13,0.012679
2024-01-02,CO,Inspiration | Summer,10344,179,80.79,0.017305
2024-01-03,CO,Inspiration | Summer,10055,173,77.62,0.017205
2024-01-04,CO,Inspiration | Summer,12718,163,77.39,0.012816
2024-01-05,CO,Inspiration | Summer,12467,150,64.89,0.012032
2024-01-06,CO,Inspiration | Summer,14028,140,79.22,0.00998
2024-01-07,CO,Inspiration | Summer,12321,165,65.5,0.013392
2024-01-01,UT,Inspiration | Winter,9686,139,91.33,0.014351
2024-01-02,UT,Inspiration | Winter,14184,143,70.51,0.010082
2024-01-03,UT,Inspiration | Winter,13565,127,77.23,0.009362
2024-01-04,UT,Inspiration | Winter,9889,137,73.95,0.013854
2024-01-05,UT,Inspiration | Winter,10585,119,84.44,0.011242
2024-01-06,UT,Inspiration | Winter,14303,158,64.69,0.011047
2024-01-07,UT,Inspiration | Winter,12771,109,81.73,0.008535
2024-01-01,UT,Inspiration | Summer,8206,105,60.11,0.012796
2024-01-02,UT,Inspiration | Summer,11129,104,53.68,0.009345
2024-01-03,UT,Inspiration | Summer,9075,90,54.77,0.009917
2024-01-04,UT,Inspiration | Summer,8611,133,52.66,0.015445
2024-01-05,UT,Inspiration | Summer,8974,108,49.91,0.012035
2024-01-06,UT,Inspiration | Summer,7703,131,63.39,0.017006
2024-01-07,UT,Inspiration | Summer,11416,121,43.14,0.010599
2024-01-01,CA,Inspiration | Winter,10331,90,63.7,0.008712
2024-01-02,CA,Inspiration | Winter,10391,105,62.19,0.010105
2024-01-03,CA,Inspiration | Winter,9900,130,83.74,0.013131
2024-01-04,CA,Inspiration | Winter,11956,85,58.95,0.007109
2024-01-05,CA,Inspiration | Winter,9750,107,65.32,0.010974
2024-01-06,CA,Inspiration | Winter,8948,122,60.07,0.013634
2024-01-07,CA,Inspiration | Winter,11547,124,72.11,0.010739
2024-01-01,CA,Inspiration | Summer,9772,98,65.32,0.010029
2024-01-02,CA,Inspiration | Summer,8783,109,49.74,0.01241
2024-01-03,CA,Inspiration | Summer,9615,116,53.29,0.012064
2024-01-04,CA,Inspiration | Summer,9557,123,46.79,0.01287
2024-01-05,CA,Inspiration | Summer,9692,115,49.05,0.011865
2024-01-06,CA,Inspiration | Summer,8684,116,61.11,0.013358
2024-01-07,CA,Inspiration | Summer,8180,128,47.55,0.015648
2024-01-01,PN,Inspiration | Winter,10138,101,65.74,0.009963
2024-01-02,PN,Inspiration | Winter,9713,113,52.13,0.011634
2024-01-03,PN,Inspiration | Winter,9619,113,66.75,0.011748
2024-01-04,PN,Inspiration | Winter,10652,85,52.19,0.00798
2024-01-05,PN,Inspiration | Winter,7346,120,61.75,0.016335
2024-01-06,PN,Inspiration | Winter,7271,83,58.95,0.011415
2024-01-07,PN,Inspiration | Winter,9512,122,53.69,0.012826
2024-01-01,PN,Inspiration | Summer,6388,99,48.9,0.015498
2024-01-02,PN,Inspiration | Summer,7661,97,50.77,0.012662
2024-01-03,PN,Inspiration | Summer,8401,109,34.57,0.012975
2024-01-04,PN,Inspiration | Summer,7038,83,33.56,0.011793
2024-01-05,PN,Inspiration | Summer,6197,78,33.73,0.012587
2024-01-06,PN,Inspiration | Summer,7202,112,46.71,0.015551
2024-01-07,PN,Inspiration | Summer,8447,77,49.5,0.009116
2024-01-01,NE,Inspiration | Winter,8786,94,54.51,0.010699
2024-01-02,NE,Inspiration | Winter,9191,77,53.66,0.008378
2024-01-03,NE,Inspiration | Winter,6870,80,53.91,0.011645
2024-01-04,NE,Inspiration | Winter,6812,91,61.82,0.013359
2024-01-05,NE,Inspiration | Winter,10069,67,40.47,0.006654
2024-01-06,NE,Inspiration | Winter,6595,89,42.57,0.013495
2024-01-07,NE,Inspiration | Winter,7557,96,50.69,0.012703
2024-01-01,NE,Inspiration | Summer,6341,106,47.59,0.016717
2024-01-02,NE,Inspiration | Summer,6443,75,48.34,0.011641
2024-01-03,NE,Inspiration | Summer,7738,112,50.78,0.014474
2024-01-04,NE,Inspiration | Summer,9054,114,34.89,0.012591
2024-01-05,NE,Inspiration | Summer,7268,102,34.16,0.014034
2024-01-06,NE,Inspiration | Summer,9305,82,47.03,0.008812
2024-01-07,NE,Inspiration | Summer,7412,89,47.87,0.012008
2024-01-08,CO,Inspiration | Winter,10302,125,79.12,0.012134
2024-01-09,CO,Inspiration | Winter,11042,114,58.01,0.010324
2024-01-10,CO,Inspiration | Winter,10808,113,78.17,0.010455
2024-01-11,CO,Inspiration | Winter,8799,163,70.51,0.018525
2024-01-12,CO,Inspiration | Winter,10612,113,62.23,0.010648
2024-01-13,CO,Inspiration | Winter,11136,106,61.73,0.009519
2024-01-14,CO,Inspiration | Winter,11866,136,67.44,0.011461
2024-01-08,CO,Inspiration | Summer,7624,100,54.11,0.013116
2024-01-09,CO,Inspiration | Summer,7132,102,47.72,0.014302
2024-01-10,CO,Inspiration | Summer,8595,92,42.28,0.010704
2024-01-11,CO,Inspiration | Summer,6556,81,45.07,0.012355
2024-01-12,CO,Inspiration | Summer,6426,80,43.87,0.012449
2024-01-13,CO,Inspiration | Summer,7933,98,39.37,0.012353
2024-01-14,CO,Inspiration | Summer,9897,120,41.73,0.012125
2024-01-08,UT,Inspiration | Winter,9526,104,54.78,0.010917
2024-01-09,UT,Inspiration | Winter,11483,123,60.55,0.010711
2024-01-10,UT,Inspiration | Winter,9454,104,52.8,0.011001
2024-01-11,UT,Inspiration | Winter,10423,108,72.49,0.010362
2024-01-12,UT,Inspiration | Winter,9701,130,65.83,0.013401
2024-01-13,UT,Inspiration | Winter,9861,120,69.46,0.012169
2024-01-14,UT,Inspiration | Winter,8335,100,64.29,0.011998
2024-01-08,UT,Inspiration | Summer,7893,99,34.93,0.012543
2024-01-09,UT,Inspiration | Summer,6122,103,51.47,0.016825
2024-01-10,UT,Inspiration | Summer,5700,83,39.58,0.014561
2024-01-11,UT,Inspiration | Summer,7644,96,34.42,0.012559
2024-01-12,UT,Inspiration | Summer,7769,96,49.21,0.012357
2024-01-13,UT,Inspiration | Summer,7795,99,37.56,0.0127
2024-01-14,UT,Inspiration | Summer,6719,107,40.75,0.015925
2024-01-08,CA,Inspiration | Winter,11168,117,62.95,0.010476
2024-01-09,CA,Inspiration | Winter,7685,117,48.49,0.015224
2024-01-10,CA,Inspiration | Winter,7500,113,67.41,0.015067
2024-01-11,CA,Inspiration | Winter,9721,82,65.74,0.008435
2024-01-12,CA,Inspiration | Winter,7614,121,50.77,0.015892
2024-01-13,CA,Inspiration | Winter,9419,95,53.38,0.010086
2024-01-14,CA,Inspiration | Winter,11063,109,61.94,0.009853
2024-01-08,CA,Inspiration | Summer,6378,103,40.45,0.016149
2024-01-09,CA,Inspiration | Summer,8575,98,56.05,0.011429
2024-01-10,CA,Inspiration | Summer,7627,107,58.21,0.014029
2024-01-11,CA,Inspiration | Summer,8864,104,40.43,0.011733
2024-01-12,CA,Inspiration | Summer,8479,133,42.1,0.015686
2024-01-13,CA,Inspiration | Summer,7102,104,40.6,0.014644
2024-01-14,CA,Inspiration | Summer,9497,95,49.99,0.010003
2024-01-08,PN,Inspiration | Winter,11196,91,63.13,0.008128
2024-01-09,PN,Inspiration | Winter,10560,110,57.6,0.010417
2024-01-10,PN,Inspiration | Winter,9768,115,55.44,0.011773
2024-01-11,PN,Inspiration | Winter,8915,117,54.12,0.013124
2024-01-12,PN,Inspiration | Winter,8736,118,65.7,0.013507
2024-01-13,PN,Inspiration | Winter,7792,104,59.5,0.013347
2024-01-14,PN,Inspiration | Winter,8749,105,65.09,0.012001
2024-01-08,PN,Inspiration | Summer,7707,107,46.01,0.013883
2024-01-09,PN,Inspiration | Summer,7060,103,43.58,0.014589
2024-01-10,PN,Inspiration | Summer,6051,98,37.93,0.016196
2024-01-11,PN,Inspiration | Summer,7671,69,43.5,0.008995
2024-01-12,PN,Inspiration | Summer,6678,80,33.41,0.01198
2024-01-13,PN,Inspiration | Summer,7117,94,37.36,0.013208
2024-01-14,PN,Inspiration | Summer,5666,100,36.33,0.017649
2024-01-08,NE,Inspiration | Winter,8126,97,59.72,0.011937
2024-01-09,NE,Inspiration | Winter,6991,90,48.16,0.012874
2024-01-10,NE,Inspiration | Winter,9868,78,46.57,0.007904
2024-01-11,NE,Inspiration | Winter,8189,85,49.11,0.01038
2024-01-12,NE,Inspiration | Winter,7162,91,64.13,0.012706
2024-01-13,NE,Inspiration | Winter,6906,83,51.61,0.012019
2024-01-14,NE,Inspiration | Winter,9613,87,44.58,0.00905
2024-01-08,NE,Inspiration | Summer,5082,64,34.27,0.012593
2024-01-09,NE,Inspiration | Summer,5141,71,27.59,0.013811
2024-01-10,NE,Inspiration | Summer,5409,76,26.49,0.014051
2024-01-11,NE,Inspiration | Summer,6404,62,29.63,0.009681
2024-01-12,NE,Inspiration | Summer,5707,82,32.89,0.014368
2024-01-13,NE,Inspiration | Summer,4757,68,32.97,0.014295
2024-01-14,NE,Inspiration | Summer,4801,65,32.5,0.013539
2024-01-15,CO,Inspiration | Winter,9340,123,69.62,0.013169
2024-01-16,CO,Inspiration | Winter,10779,91,52.54,0.008442
2024-01-17,CO,Inspiration | Winter,9794,126,70.29,0.012865
2024-01-18,CO,Inspiration | Winter,11556,133,72.91,0.011509
2024-01-19,CO,Inspiration | Winter,9928,91,62.16,0.009166
2024-01-20,CO,Inspiration | Winter,8350,101,64.77,0.012096
2024-01-21,CO,Inspiration | Winter,11607,120,64.38,0.010339
2024-01-15,CO,Inspiration | Summer,7769,127,51.79,0.016347
2024-01-16,CO,Inspiration | Summer,11010,102,41.96,0.009264
2024-01-17,CO,Inspiration | Summer,9405,91,59.09,0.009676
2024-01-18,CO,Inspiration | Summer,8893,100,55.4,0.011245
2024-01-19,CO,Inspiration | Summer,7540,131,48.96,0.017374
2024-01-20,CO,Inspiration | Summer,9698,132,45.05,0.013611
2024-01-21,CO,Inspiration | Summer,7208,114,54.6,0.015816
2024-01-15,UT,Inspiration | Winter,7861,104,52.48,0.01323
2024-01-16,UT,Inspiration | Winter,8592,110,57.82,0.012803
2024-01-17,UT,Inspiration | Winter,9050,87,44.9,0.009613
2024-01-18,UT,Inspiration | Winter,9857,107,48.23,0.010855
2024-01-19,UT,Inspiration | Winter,7992,111,60.64,0.013889
2024-01-20,UT,Inspiration | Winter,7501,89,54.37,0.011865
2024-01-21,UT,Inspiration | Winter,8898,83,63.96,0.009328
2024-01-15,UT,Inspiration | Summer,5718,90,40.33,0.01574
2024-01-16,UT,Inspiration | Summer,7413,82,43.23,0.011062
2024-01-17,UT,Inspiration | Summer,6768,77,36.96,0.011377
2024-01-18,UT,Inspiration | Summer,5856,95,38.47,0.016223
2024-01-19,UT,Inspiration | Summer,6998,101,34.9,0.014433
2024-01-20,UT,Inspiration | Summer,6294,85,41.5,0.013505
2024-01-21,UT,Inspiration | Summer,7107,98,32.31,0.013789
2024-01-15,CA,Inspiration | Winter,10392,105,74.12,0.010104
2024-01-16,CA,Inspiration | Winter,8061,116,65.96,0.01439
2024-01-17,CA,Inspiration | Winter,9823,111,72.63,0.0113
2024-01-18,CA,Inspiration | Winter,10588,100,57.8,0.009445
2024-01-19,CA,Inspiration | Winter,10805,91,59.33,0.008422
2024-01-20,CA,Inspiration | Winter,8999,82,55.62,0.009112
2024-01-21,CA,Inspiration | Winter,9831,110,52.93,0.011189
2024-01-15,CA,Inspiration | Summer,6252,88,39.25,0.014075
2024-01-16,CA,Inspiration | Summer,6637,95,38.68,0.014314
2024-01-17,CA,Inspiration | Summer,6495,79,41.52,0.012163
2024-01-18,CA,Inspiration | Summer,5702,72,35.96,0.012627
2024-01-19,CA,Inspiration | Summer,8099,92,38.64,0.011359
2024-01-20,CA,Inspiration | Summer,6978,91,35.4,0.013041
2024-01-21,CA,Inspiration | Summer,6000,71,38.3,0.011833
2024-01-15,PN,Inspiration | Winter,7323,89,44.19,0.012153
2024-01-16,PN,Inspiration | Winter,7960,86,48.02,0.010804
2024-01-17,PN,Inspiration | Winter,7866,98,61.8,0.012459
2024-01-18,PN,Inspiration | Winter,7002,91,51.74,0.012996
2024-01-19,PN,Inspiration | Winter,7165,69,50.07,0.00963
2024-01-20,PN,Inspiration | Winter,8396,88,53.61,0.010481
2024-01-21,PN,Inspiration | Winter,9975,93,46.97,0.009323
2024-01-15,PN,Inspiration | Summer,5914,82,31.47,0.013865
2024-01-16,PN,Inspiration | Summer,4950,74,42.5,0.014949
