date,geo,campaign,impressions,clicks,cost_micros,ctr,cpa
2023-06-29,Colorado,Branded | Destination,11667,1285,60414884,0.11014,0.047
2023-06-30,Colorado,Branded | Destination,13028,1235,61892839,0.094796,0.0501
2023-07-01,Colorado,Branded | Destination,10700,1016,67648798,0.094953,0.0666
2023-07-02,Colorado,Branded | Destination,11413,964,76919251,0.084465,0.0798
2023-06-26,Colorado,Nonbrand | Ski Weekend,10534,652,100825169,0.061895,0.1546
2023-06-27,Colorado,Nonbrand | Ski Weekend,12650,807,77214344,0.063794,0.0957
2023-06-28,Colorado,Nonbrand | Ski Weekend,15449,703,109750900,0.045505,0.1561
2023-06-29,Colorado,Nonbrand | Ski Weekend,13178,763,95065716,0.0579,0.1246
2023-06-30,Colorado,Nonbrand | Ski Weekend,10623,756,86639906,0.071166,0.1146
2023-07-01,Colorado,Nonbrand | Ski Weekend,11003,694,107376696,0.063074,0.1547
2023-07-02,Colorado,Nonbrand | Ski Weekend,12324,837,92073186,0.067916,0.11
2023-06-26,Colorado,Nonbrand | Cabin Stay,9600,570,97554412,0.059375,0.1711
2023-06-27,Colorado,Nonbrand | Cabin Stay,12141,471,96339953,0.038794,0.2045
2023-06-28,Colorado,Nonbrand | Cabin Stay,9451,535,82139492,0.056608,0.1535
2023-06-29,Colorado,Nonbrand | Cabin Stay,13091,530,98116382,0.040486,0.1851
2023-06-30,Colorado,Nonbrand | Cabin Stay,14153,398,102709087,0.028121,0.2581
2023-07-01,Colorado,Nonbrand | Cabin Stay,10165,600,87452954,0.059026,0.1458
2023-07-02,Colorado,Nonbrand | Cabin Stay,9854,447,94711263,0.045362,0.2119
2023-06-26,UT,Search - Lodge,11482,1193,71657946,0.103902,0.0601
2023-06-27,UT,Search - Lodge,10430,1229,71381812,0.117833,0.0581
2023-06-28,UT,Search - Lodge,12685,1111,57311985,0.087584,0.0516
2023-06-29,UT,Search - Lodge,8589,1159,70300552,0.13494,0.0607
2023-06-30,UT,Search - Lodge,11061,963,57476492,0.087063,0.0597
2023-07-01,UT,Search - Lodge,11514,1184,60071114,0.102831,0.0507
2023-07-02,UT,Search - Lodge,12688,907,74640711,0.071485,0.0823
2023-06-26,UT,Nonbrand | Ski Weekend,9398,876,92444441,0.093211,0.1055
2023-06-27,UT,Nonbrand | Ski Weekend,14101,776,97576983,0.055032,0.1257
2023-06-28,UT,Nonbrand | Ski Weekend,9484,715,99953291,0.07539,0.1398
2023-06-29,UT,Nonbrand | Ski Weekend,11496,768,81965058,0.066806,0.1067
2023-06-30,UT,Nonbrand | Ski Weekend,9343,701,68444521,0.075029,0.0976
2023-07-01,UT,Nonbrand | Ski Weekend,13119,662,96762247,0.050461,0.1462
2023-07-02,UT,Nonbrand | Ski Weekend,11380,738,73755451,0.064851,0.0999
2023-06-26,UT,Nonbrand | Cabin Stay,10351,514,80682459,0.049657,0.157
2023-06-27,UT,Nonbrand | Cabin Stay,8173,471,86688948,0.057629,0.1841
2023-06-28,UT,Nonbrand | Cabin Stay,11190,447,74989322,0.039946,0.1678
2023-06-29,UT,Nonbrand | Cabin Stay,10735,390,88573425,0.03633,0.2271
2023-06-30,UT,Nonbrand | Cabin Stay,8317,540,72814334,0.064927,0.1348
2023-07-01,UT,Nonbrand | Cabin Stay,8570,379,70901309,0.044224,0.1871
2023-07-02,UT,Nonbrand | Cabin Stay,10937,459,98858114,0.041968,0.2154
2023-06-26,NorCal,Brand | Lodge,13412,1269,69045301,0.094617,0.0544
2023-06-27,NorCal,Brand | Lodge,11326,1153,64773797,0.101801,0.0562
2023-06-28,NorCal,Brand | Lodge,13320,844,66729147,0.063363,0.0791
2023-06-29,NorCal,Brand | Lodge,9685,1043,66632271,0.107692,0.0639
2023-06-30,NorCal,Brand | Lodge,9454,1085,71610581,0.114766,0.066
2023-07-01,NorCal,Brand | Lodge,9970,1261,69191057,0.126479,0.0549
2023-07-02,NorCal,Brand | Lodge,12374,1080,61320273,0.08728,0.0568
2023-06-26,NorCal,Nonbrand | Ski Weekend,11334,944,108091308,0.083289,0.1145
2023-06-27,NorCal,Nonbrand | Ski Weekend,11720,737,97077501,0.062884,0.1317
2023-06-28,NorCal,Nonbrand | Ski Weekend,11006,892,122152733,0.081047,0.1369
2023-06-29,NorCal,Nonbrand | Ski Weekend,14128,784,94630827,0.055493,0.1207
2023-06-30,NorCal,Nonbrand | Ski Weekend,11084,733,84481760,0.066131,0.1153
2023-07-01,NorCal,Nonbrand | Ski Weekend,14410,658,92745172,0.045663,0.141
2023-07-02,NorCal,Nonbrand | Ski Weekend,13281,881,79127503,0.066335,0.0898
2023-06-26,NorCal,Nonbrand | Cabin Stay,12567,434,77703686,0.034535,0.179
2023-06-27,NorCal,Nonbrand | Cabin Stay,10478,627,80893215,0.05984,0.129
2023-06-28,NorCal,Nonbrand | Cabin Stay,10588,428,82037881,0.040423,0.1917
2023-06-29,NorCal,Nonbrand | Cabin Stay,8630,419,99268676,0.048552,0.2369
2023-06-30,NorCal,Nonbrand | Cabin Stay,11862,531,90574339,0.044765,0.1706
2023-07-01,NorCal,Nonbrand | Cabin Stay,9733,538,96702561,0.055276,0.1797
2023-07-02,NorCal,Nonbrand | Cabin Stay,9599,480,89875427,0.050005,0.1872
2023-06-26,Pacific Northwest,Branded | Destination,7414,759,48004300,0.102374,0.0632
2023-06-27,Pacific Northwest,Branded | Destination,9548,996,62410213,0.104315,0.0627
2023-06-28,Pacific Northwest,Branded | Destination,11022,871,56642137,0.079024,0.065
2023-06-29,Pacific Northwest,Branded | Destination,8869,846,54924773,0.095388,0.0649
2023-06-30,Pacific Northwest,Branded | Destination,9510,734,60990947,0.077182,0.0831
2023-07-01,Pacific Northwest,Branded | Destination,9634,758,50522076,0.07868,0.0667
2023-07-02,Pacific Northwest,Branded | Destination,8297,1003,45839599,0.120887,0.0457
2023-06-26,Pacific Northwest,Nonbrand | Ski Weekend,10373,596,72895553,0.057457,0.1223
2023-06-27,Pacific Northwest,Nonbrand | Ski Weekend,10965,601,82541699,0.054811,0.1373
2023-06-28,Pacific Northwest,Nonbrand | Ski Weekend,10166,764,92732147,0.075152,0.1214
2023-06-29,Pacific Northwest,Nonbrand | Ski Weekend,12269,557,82069711,0.045399,0.1473
2023-06-30,Pacific Northwest,Nonbrand | Ski Weekend,9228,594,65416508,0.064369,0.1101
2023-07-01,Pacific Northwest,Nonbrand | Ski Weekend,9203,743,78640135,0.080735,0.1058
2023-07-02,Pacific Northwest,Nonbrand | Ski Weekend,9591,771,85701252,0.080388,0.1112
2023-06-26,Pacific Northwest,Nonbrand | Cabin Stay,7445,353,63703790,0.047414,0.1805
2023-06-27,Pacific Northwest,Nonbrand | Cabin Stay,8493,441,73298954,0.051925,0.1662
2023-06-28,Pacific Northwest,Nonbrand | Cabin Stay,8910,416,69499452,0.046689,0.1671
2023-06-29,Pacific Northwest,Nonbrand | Cabin Stay,10245,477,84819370,0.046559,0.1778
2023-06-30,Pacific Northwest,Nonbrand | Cabin Stay,10581,471,90392662,0.044514,0.1919
2023-07-01,Pacific Northwest,Nonbrand | Cabin Stay,10693,424,87575407,0.039652,0.2065
2023-07-02,Pacific Northwest,Nonbrand | Cabin Stay,7985,396,71262400,0.049593,0.18
2023-06-26,NewEngland,Search - Lodge,10316,762,46933897,0.073866,0.0616
2023-06-27,NewEngland,Search - Lodge,7173,768,54550356,0.107068,0.071
2023-06-28,NewEngland,Search - Lodge,8539,845,53340810,0.098958,0.0631
2023-06-29,NewEngland,Search - Lodge,7311,849,56068418,0.116126,0.066
2023-06-30,NewEngland,Search - Lodge,9287,650,44883540,0.06999,0.0691
2023-07-01,NewEngland,Search - Lodge,7172,694,44710717,0.096765,0.0644
2023-07-02,NewEngland,Search - Lodge,7938,621,40152164,0.078231,0.0647
2023-06-26,NewEngland,Nonbrand | Ski Weekend,10167,591,88618102,0.058129,0.1499
2023-06-27,NewEngland,Nonbrand | Ski Weekend,9209,666,81936263,0.072321,0.123
2023-06-28,NewEngland,Nonbrand | Ski Weekend,9232,769,62370114,0.083297,0.0811
2023-06-29,NewEngland,Nonbrand | Ski Weekend,11630,617,77595820,0.053052,0.1258
2023-06-30,NewEngland,Nonbrand | Ski Weekend,12410,620,66099471,0.04996,0.1066
2023-07-01,NewEngland,Nonbrand | Ski Weekend,8587,535,88832089,0.062303,0.166
2023-07-02,NewEngland,Nonbrand | Ski Weekend,8766,620,80552398,0.070728,0.1299
2023-06-26,NewEngland,Nonbrand | Cabin Stay,7771,517,68283003,0.066529,0.1321
2023-06-27,NewEngland,Nonbrand | Cabin Stay,8613,364,68492062,0.042262,0.1882
2023-06-28,NewEngland,Nonbrand | Cabin Stay,9510,473,77228197,0.049737,0.1633
2023-06-29,NewEngland,Nonbrand | Cabin Stay,8794,403,76309298,0.045827,0.1894
2023-06-30,NewEngland,Nonbrand | Cabin Stay,8594,446,78642941,0.051897,0.1763
2023-07-01,NewEngland,Nonbrand | Cabin Stay,8032,390,57260575,0.048556,0.1468
2023-07-02,NewEngland,Nonbrand | Cabin Stay,8294,473,74492676,0.057029,0.1575
2023-07-03,Rockies,Search - Lodge,14059,1490,64869347,0.105982,0.0435
2023-07-04,Rockies,Search - Lodge,10536,1140,61542477,0.1082,0.054
2023-07-05,Rockies,Search - Lodge,15105,1066,71156640,0.070573,0.0668
2023-07-06,Rockies,Search - Lodge,10550,1154,73499661,0.109384,0.0637
2023-07-07,Rockies,Search - Lodge,11672,1075,82049861,0.092101,0.0763
2023-07-08,Rockies,Search - Lodge,13573,1078,80189177,0.079422,0.0744
2023-07-09,Rockies,Search - Lodge,12236,1191,84306239,0.097336,0.0708
2023-07-03,Rockies,Nonbrand | Ski Weekend,12470,927,102404462,0.074338,0.1105
2023-07-04,Rockies,Nonbrand | Ski Weekend,12826,799,91740349,0.062295,0.1148
2023-07-05,Rockies,Nonbrand | Ski Weekend,12446,831,108662547,0.066768,0.1308
2023-07-06,Rockies,Nonbrand | Ski Weekend,14657,956,108928137,0.065225,0.1139
2023-07-07,Rockies,Nonbrand | Ski Weekend,12111,893,93570676,0.073735,0.1048
2023-07-08,Rockies,Nonbrand | Ski Weekend,14321,887,110121853,0.061937,0.1242
2023-07-09,Rockies,Nonbrand | Ski Weekend,16033,808,124503518,0.050396,0.1541
2023-07-03,Rockies,Nonbrand | Cabin Stay,10976,536,86726386,0.048834,0.1618
2023-07-04,Rockies,Nonbrand | Cabin Stay,9837,476,90000647,0.048389,0.1891
2023-07-05,Rockies,Nonbrand | Cabin Stay,10778,449,69198841,0.041659,0.1541
2023-07-06,Rockies,Nonbrand | Cabin Stay,10217,549,75083645,0.053734,0.1368
2023-07-07,Rockies,Nonbrand | Cabin Stay,9052,507,83270976,0.05601,0.1642
2023-07-08,Rockies,Nonbrand | Cabin Stay,9156,454,98983157,0.049585,0.218
2023-07-09,Rockies,Nonbrand | Cabin Stay,8166,493,69460948,0.060372,0.1409
2023-07-03,Wasatch,Brand | Lodge,11887,1121,49343273,0.094305,0.044
2023-07-04,Wasatch,Brand | Lodge,9761,1070,65796599,0.10962,0.0615
2023-07-05,Wasatch,Brand | Lodge,9528,1241,57044563,0.130248,0.046
2023-07-06,Wasatch,Brand | Lodge,10601,1193,60494964,0.112537,0.0507
2023-07-07,Wasatch,Brand | Lodge,11791,800,66886204,0.067848,0.0836
2023-07-08,Wasatch,Brand | Lodge,9521,1027,56677562,0.107867,0.0552
2023-07-09,Wasatch,Brand | Lodge,10109,987,75613808,0.097636,0.0766
2023-07-03,Wasatch,Nonbrand | Ski Weekend,12207,942,125374064,0.077169,0.1331
2023-07-04,Wasatch,Nonbrand | Ski Weekend,16850,903,132217071,0.053591,0.1464
2023-07-05,Wasatch,Nonbrand | Ski Weekend,12882,847,111269484,0.065751,0.1314
2023-07-06,Wasatch,Nonbrand | Ski Weekend,14668,867,101663399,0.059108,0.1173
2023-07-07,Wasatch,Nonbrand | Ski Weekend,17554,806,128030471,0.045915,0.1588
2023-07-08,Wasatch,Nonbrand | Ski Weekend,14078,1068,114085109,0.075863,0.1068
2023-07-09,Wasatch,Nonbrand | Ski Weekend,14451,857,88336009,0.059304,0.1031
2023-07-03,Wasatch,Nonbrand | Cabin Stay,9867,410,80251935,0.041553,0.1957
2023-07-04,Wasatch,Nonbrand | Cabin Stay,8270,509,63387393,0.061548,0.1245
2023-07-05,Wasatch,Nonbrand | Cabin Stay,10257,544,75279361,0.053037,0.1384
2023-07-06,Wasatch,Nonbrand | Cabin Stay,7189,420,80469343,0.058423,0.1916
2023-07-07,Wasatch,Nonbrand | Cabin Stay,8634,374,79871304,0.043317,0.2136
2023-07-08,Wasatch,Nonbrand | Cabin Stay,8618,481,64387643,0.055813,0.1339
2023-07-09,Wasatch,Nonbrand | Cabin Stay,8259,377,69554293,0.045647,0.1845
2023-07-03,Northern California,Branded | Destination,10992,1311,79094936,0.119269,0.0603
2023-07-04,Northern California,Branded | Destination,10395,1130,74944445,0.108706,0.0663
2023-07-05,Northern California,Branded | Destination,13518,1114,68196286,0.082409,0.0612
2023-07-06,Northern California,Branded | Destination,11101,922,65370625,0.083056,0.0709
2023-07-07,Northern California,Branded | Destination,11178,1056,69506462,0.094471,0.0658
2023-07-08,Northern California,Branded | Destination,13615,1147,60756369,0.084245,0.053
2023-07-09,Northern California,Branded | Destination,11611,963,68349683,0.082939,0.071
2023-07-03,Northern California,Nonbrand | Ski Weekend,15352,708,104794799,0.046118,0.148
2023-07-04,Northern California,Nonbrand | Ski Weekend,10604,663,92501704,0.062524,0.1395
2023-07-05,Northern California,Nonbrand | Ski Weekend,13670,839,105686215,0.061375,0.126
2023-07-06,Northern California,Nonbrand | Ski Weekend,12103,797,102688239,0.065851,0.1288
2023-07-07,Northern California,Nonbrand | Ski Weekend,15280,988,97294071,0.06466,0.0985
2023-07-08,Northern California,Nonbrand | Ski Weekend,11552,649,111652109,0.056181,0.172
2023-07-09,Northern California,Nonbrand | Ski Weekend,14803,803,113631517,0.054246,0.1415
2023-07-03,Northern California,Nonbrand | Cabin Stay,9800,576,90474752,0.058776,0.1571
2023-07-04,Northern California,Nonbrand | Cabin Stay,8166,476,67803145,0.05829,0.1424
2023-07-05,Northern California,Nonbrand | Cabin Stay,10393,571,69465263,0.054941,0.1217
2023-07-06,Northern California,Nonbrand | Cabin Stay,11123,434,75491208,0.039018,0.1739
2023-07-07,Northern California,Nonbrand | Cabin Stay,8394,453,82804434,0.053967,0.1828
2023-07-08,Northern California,Nonbrand | Cabin Stay,11500,465,101589608,0.040435,0.2185
2023-07-09,Northern California,Nonbrand | Cabin Stay,8953,428,86343716,0.047805,0.2017
2023-07-03,PN,Search - Lodge,9216,1112,57877147,0.12066,0.052
2023-07-04,PN,Search - Lodge,10658,1061,68821160,0.09955,0.0649
2023-07-05,PN,Search - Lodge,12633,1171,70987760,0.092694,0.0606
2023-07-06,PN,Search - Lodge,10452,1049,64491494,0.100364,0.0615
2023-07-07,PN,Search - Lodge,10417,954,74476867,0.091581,0.0781
2023-07-08,PN,Search - Lodge,11442,1242,54852066,0.108547,0.0442
2023-07-09,PN,Search - Lodge,11952,1079,61443441,0.090278,0.0569
2023-07-03,PN,Nonbrand | Ski Weekend,11171,810,93988074,0.072509,0.116
2023-07-04,PN,Nonbrand | Ski Weekend,12112,638,82340300,0.052675,0.1291
2023-07-05,PN,Nonbrand | Ski Weekend,9371,702,73680312,0.074912,0.105
2023-07-06,PN,Nonbrand | Ski Weekend,12717,791,100116883,0.0622,0.1266
2023-07-07,PN,Nonbrand | Ski Weekend,9983,880,81687883,0.08815,0.0928
2023-07-08,PN,Nonbrand | Ski Weekend,12888,602,104836221,0.04671,0.1741
2023-07-09,PN,Nonbrand | Ski Weekend,13925,850,104245279,0.061041,0.1226
2023-07-03,PN,Nonbrand | Cabin Stay,10583,479,66527101,0.045261,0.1389
2023-07-04,PN,Nonbrand | Cabin Stay,8937,413,76705718,0.046212,0.1857
2023-07-05,PN,Nonbrand | Cabin Stay,7351,493,86968244,0.067066,0.1764
2023-07-06,PN,Nonbrand | Cabin Stay,9002,392,82742003,0.043546,0.2111
2023-07-07,PN,Nonbrand | Cabin Stay,9401,454,60723686,0.048293,0.1338
2023-07-08,PN,Nonbrand | Cabin Stay,7391,484,87583177,0.065485,0.181
2023-07-09,PN,Nonbrand | Cabin Stay,10016,390,65274072,0.038938,0.1674
2023-07-03,New England,Brand | Lodge,10625,905,41792962,0.085176,0.0462
2023-07-04,New England,Brand | Lodge,9640,1124,59063354,0.116598,0.0525
2023-07-05,New England,Brand | Lodge,8990,732,61571385,0.081424,0.0841
2023-07-06,New England,Brand | Lodge,7804,1021,60030965,0.13083,0.0588
2023-07-07,New England,Brand | Lodge,8106,1004,62566187,0.123859,0.0623
2023-07-08,New England,Brand | Lodge,8972,767,43272995,0.085488,0.0564
2023-07-09,New England,Brand | Lodge,10788,1049,54755808,0.097238,0.0522
2023-07-03,New England,Nonbrand | Ski Weekend,9691,801,70336743,0.082654,0.0878
2023-07-04,New England,Nonbrand | Ski Weekend,10205,651,86166931,0.063792,0.1324
2023-07-05,New England,Nonbrand | Ski Weekend,11612,810,97147632,0.069755,0.1199
2023-07-06,New England,Nonbrand | Ski Weekend,9420,533,104275240,0.056582,0.1956
2023-07-07,New England,Nonbrand | Ski Weekend,11069,691,96732352,0.062427,0.14
2023-07-08,New England,Nonbrand | Ski Weekend,13487,727,77090580,0.053904,0.106
2023-07-09,New England,Nonbrand | Ski Weekend,12757,762,78537730,0.059732,0.1031
2023-07-03,New England,Nonbrand | Cabin Stay,7267,407,71614370,0.056007,0.176
2023-07-04,New England,Nonbrand | Cabin Stay,11316,407,81872963,0.035967,0.2012
2023-07-05,New England,Nonbrand | Cabin Stay,9028,538,70768914,0.059592,0.1315
2023-07-06,New England,Nonbrand | Cabin Stay,8668,492,71178883,0.05676,0.1447
2023-07-07,New England,Nonbrand | Cabin Stay,10264,474,82720598,0.046181,0.1745
2023-07-08,New England,Nonbrand | Cabin Stay,9332,372,75411126,0.039863,0.2027
2023-07-09,New England,Nonbrand | Cabin Stay,7893,388,82075181,0.049157,0.2115
2023-07-10,CO Rockies,Brand | Lodge,12097,948,63532256,0.078367,0.067
2023-07-11,CO Rockies,Brand | Lodge,8454,981,55641768,0.11604,0.0567
2023-07-12,CO Rockies,Brand | Lodge,9517,1100,65615224,0.115583,0.0597
2023-07-13,CO Rockies,Brand | Lodge,8757,918,48130760,0.10483,0.0524
2023-07-14,CO Rockies,Brand | Lodge,9495,1025,62620804,0.107952,0.0611
2023-07-15,CO Rockies,Brand | Lodge,11023,779,58640475,0.07067,0.0753
2023-07-16,CO Rockies,Brand | Lodge,12501,957,69694461,0.076554,0.0728
2023-07-10,CO Rockies,Nonbrand | Ski Weekend,12182,854,80264374,0.070103,0.094
2023-07-11,CO Rockies,Nonbrand | Ski Weekend,13344,789,80926208,0.059128,0.1026
2023-07-12,CO Rockies,Nonbrand | Ski Weekend,13527,667,120677653,0.049309,0.1809
2023-07-13,CO Rockies,Nonbrand | Ski Weekend,15551,700,121329166,0.045013,0.1733
2023-07-14,CO Rockies,Nonbrand | Ski Weekend,14992,972,122935785,0.064835,0.1265
2023-07-15,CO Rockies,Nonbrand | Ski Weekend,11064,676,109086035,0.061099,0.1614
2023-07-16,CO Rockies,Nonbrand | Ski Weekend,12532,894,91681437,0.071337,0.1026
2023-07-10,CO Rockies,Nonbrand | Cabin Stay,7605,423,60104156,0.055621,0.1421
2023-07-11,CO Rockies,Nonbrand | Cabin Stay,10498,477,78154690,0.045437,0.1638
2023-07-12,CO Rockies,Nonbrand | Cabin Stay,7805,450,80088830,0.057655,0.178
2023-07-13,CO Rockies,Nonbrand | Cabin Stay,9126,381,86136877,0.041749,0.2261
2023-07-14,CO Rockies,Nonbrand | Cabin Stay,10377,449,66527864,0.043269,0.1482
2023-07-15,CO Rockies,Nonbrand | Cabin Stay,7568,539,63798345,0.071221,0.1184
2023-07-16,CO Rockies,Nonbrand | Cabin Stay,9201,470,87497769,0.051081,0.1862
2023-07-10,Utah,Branded | Destination,12349,819,61029437,0.066321,0.0745
2023-07-11,Utah,Branded | Destination,8994,1099,51347381,0.122193,0.0467
2023-07-12,Utah,Branded | Destination,9716,1206,67666722,0.124125,0.0561
2023-07-13,Utah,Branded | Destination,13062,849,65964308,0.064998,0.0777
2023-07-14,Utah,Branded | Destination,12336,993,69624155,0.080496,0.0701
2023-07-15,Utah,Branded | Destination,8839,879,60425430,0.099446,0.0687
2023-07-16,Utah,Branded | Destination,11098,1040,74664471,0.093711,0.0718
2023-07-10,Utah,Nonbrand | Ski Weekend,10932,816,89818254,0.074643,0.1101
2023-07-11,Utah,Nonbrand | Ski Weekend,13766,1016,105059176,0.073805,0.1034
2023-07-12,Utah,Nonbrand | Ski Weekend,11840,825,105904705,0.069679,0.1284
2023-07-13,Utah,Nonbrand | Ski Weekend,12783,928,95822057,0.072596,0.1033
2023-07-14,Utah,Nonbrand | Ski Weekend,14949,702,103927278,0.04696,0.148
2023-07-15,Utah,Nonbrand | Ski Weekend,11893,737,94620592,0.061969,0.1284
2023-07-16,Utah,Nonbrand | Ski Weekend,13692,682,105718225,0.04981,0.155
2023-07-10,Utah,Nonbrand | Cabin Stay,9351,532,86468047,0.056892,0.1625
2023-07-11,Utah,Nonbrand | Cabin Stay,8469,558,95009033,0.065887,0.1703
2023-07-12,Utah,Nonbrand | Cabin Stay,9627,388,67647768,0.040303,0.1743
2023-07-13,Utah,Nonbrand | Cabin Stay,10618,385,74484190,0.036259,0.1935
2023-07-14,Utah,Nonbrand | Cabin Stay,9548,390,78445439,0.040846,0.2011
2023-07-15,Utah,Nonbrand | Cabin Stay,7819,531,77414973,0.067911,0.1458
2023-07-16,Utah,Nonbrand | Cabin Stay,10357,559,73162232,0.053973,0.1309
2023-07-10,CA,Search - Lodge,10498,1024,53977899,0.097542,0.0527
2023-07-11,CA,Search - Lodge,13272,1027,70348206,0.077381,0.0685
2023-07-12,CA,Search - Lodge,13217,1143,55233171,0.08648,0.0483
2023-07-13,CA,Search - Lodge,10411,1151,77030056,0.110556,0.0669
2023-07-14,CA,Search - Lodge,9805,1103,53918587,0.112494,0.0489
2023-07-15,CA,Search - Lodge,9203,1267,75952814,0.137672,0.0599
2023-07-16,CA,Search - Lodge,11195,862,71374004,0.076999,0.0828
2023-07-10,CA,Nonbrand | Ski Weekend,12416,967,123906656,0.077883,0.1281
2023-07-11,CA,Nonbrand | Ski Weekend,15120,983,114252526,0.065013,0.1162
2023-07-12,CA,Nonbrand | Ski Weekend,11407,748,106374204,0.065574,0.1422
2023-07-13,CA,Nonbrand | Ski Weekend,15428,981,115656039,0.063586,0.1179
2023-07-14,CA,Nonbrand | Ski Weekend,14765,818,94143344,0.055401,0.1151
2023-07-15,CA,Nonbrand | Ski Weekend,15736,829,101118785,0.052682,0.122
2023-07-16,CA,Nonbrand | Ski Weekend,13449,1004,111451158,0.074652,0.111
2023-07-10,CA,Nonbrand | Cabin Stay,9053,395,65525207,0.043632,0.1659
2023-07-11,CA,Nonbrand | Cabin Stay,8088,420,71302184,0.051929,0.1698
2023-07-12,CA,Nonbrand | Cabin Stay,9750,428,59703797,0.043897,0.1395
2023-07-13,CA,Nonbrand | Cabin Stay,9633,503,87729522,0.052216,0.1744
2023-07-14,CA,Nonbrand | Cabin Stay,7761,429,82799131,0.055276,0.193
2023-07-15,CA,Nonbrand | Cabin Stay,9213,345,91187198,0.037447,0.2643
2023-07-16,CA,Nonbrand | Cabin Stay,10027,382,75356650,0.038097,0.1973
2023-07-10,PNW,Brand | Lodge,11533,1075,55628948,0.093211,0.0517
2023-07-11,PNW,Brand | Lodge,9566,1082,80020377,0.113109,0.074
2023-07-12,PNW,Brand | Lodge,9915,770,53311791,0.07766,0.0692
2023-07-13,PNW,Brand | Lodge,11195,951,64166849,0.084949,0.0675
2023-07-14,PNW,Brand | Lodge,8657,1013,53052188,0.117015,0.0524
2023-07-15,PNW,Brand | Lodge,10381,829,57991532,0.079857,0.07
2023-07-16,PNW,Brand | Lodge,10591,783,59669970,0.073931,0.0762
2023-07-10,PNW,Nonbrand | Ski Weekend,10599,609,83331410,0.057458,0.1368
2023-07-11,PNW,Nonbrand | Ski Weekend,11378,519,89057561,0.045614,0.1716
2023-07-12,PNW,Nonbrand | Ski Weekend,8093,775,92697726,0.095762,0.1196
2023-07-13,PNW,Nonbrand | Ski Weekend,9295,733,70120011,0.07886,0.0957
