date,geo,campaign_name,impressions,clicks,spend,ctr
2022-10-24,NE,Prospecting | Trail,10632,127,98.31,0.011945
2023-02-06,MW,Retargeting | Site Visitors,5257,71,56.09,0.013506
2023-02-07,MW,Retargeting | Site Visitors,3700,70,41.99,0.018919
2023-02-08,MW,Retargeting | Site Visitors,4666,78,41.45,0.016717
2023-02-09,MW,Retargeting | Site Visitors,3572,78,49.96,0.021837
2023-02-10,MW,Retargeting | Site Visitors,3756,68,50.58,0.018104
2023-02-11,MW,Retargeting | Site Visitors,4555,94,54.72,0.020637
2023-02-12,MW,Retargeting | Site Visitors,5087,86,57.04,0.016906
2023-02-06,MT,Prospecting | Trail,5756,90,74.5,0.015636
2023-02-07,MT,Prospecting | Trail,5049,62,59.92,0.01228
2023-02-08,MT,Prospecting | Trail,7891,77,51.9,0.009758
2023-02-09,MT,Prospecting | Trail,6553,89,70.43,0.013582
2023-02-10,MT,Prospecting | Trail,5769,85,59.27,0.014734
2023-02-11,MT,Prospecting | Trail,5448,80,68.91,0.014684
2023-02-12,MT,Prospecting | Trail,7856,75,49.42,0.009547
2023-02-06,MT,Retargeting | Site Visitors,3224,52,36.37,0.016129
2023-02-07,MT,Retargeting | Site Visitors,3684,62,42.28,0.01683
2023-02-08,MT,Retargeting | Site Visitors,4075,73,51.09,0.017914
2023-02-09,MT,Retargeting | Site Visitors,3898,70,41.66,0.017958
2023-02-10,MT,Retargeting | Site Visitors,2929,78,35.15,0.02663
2023-02-11,MT,Retargeting | Site Visitors,3663,54,45.57,0.014742
2023-02-12,MT,Retargeting | Site Visitors,4428,72,45.73,0.01626
2023-02-06,WE,Prospecting | Trail,11660,108,$86.76,0.009262
2023-02-07,WE,Prospecting | Trail,9306,107,$81.47,0.011498
2023-02-08,WE,Prospecting | Trail,9230,110,$96.97,0.011918
2023-02-09,WE,Prospecting | Trail,10291,93,$118.36,0.009037
2023-02-10,WE,Prospecting | Trail,9155,128,$81.48,0.013981
2023-02-11,WE,Prospecting | Trail,9394,107,$98.41,0.01139
2023-02-12,WE,Prospecting | Trail,8087,141,$94.36,0.017435
2023-02-06,WE,Retargeting | Site Visitors,4611,129,$70.05,0.027977
2023-02-07,WE,Retargeting | Site Visitors,5105,115,$59.02,0.022527
2023-02-08,WE,Retargeting | Site Visitors,5801,111,$69.00,0.019135
2023-02-09,WE,Retargeting | Site Visitors,6970,89,$77.11,0.012769
2023-02-10,WE,Retargeting | Site Visitors,6839,136,$53.86,0.019886
2023-02-11,WE,Retargeting | Site Visitors,5200,101,$63.31,0.019423
2023-02-12,WE,Retargeting | Site Visitors,5117,108,$63.55,0.021106
2023-02-13,NE,Prospecting | Trail,9958,118,98.07,0.01185
2023-02-14,NE,Prospecting | Trail,8600,106,81.94,0.012326
2023-02-15,NE,Prospecting | Trail,11860,158,87.97,0.013322
2023-02-16,NE,Prospecting | Trail,11748,111,107.56,0.009448
2023-02-17,NE,Prospecting | Trail,11469,123,113.76,0.010725
2023-02-18,NE,Prospecting | Trail,9806,104,117.02,0.010606
2023-02-19,NE,Prospecting | Trail,9921,155,112.65,0.015623
2023-02-13,NE,Retargeting | Site Visitors,4830,104,64.5,0.021532
2023-02-14,NE,Retargeting | Site Visitors,4296,99,53.15,0.023045
2023-02-15,NE,Retargeting | Site Visitors,5046,95,44.58,0.018827
2023-02-16,NE,Retargeting | Site Visitors,5086,114,65.03,0.022414
2023-02-17,NE,Retargeting | Site Visitors,4913,78,49.2,0.015876
2023-02-18,NE,Retargeting | Site Visitors,5666,77,54.76,0.01359
2023-02-19,NE,Retargeting | Site Visitors,4615,101,64.96,0.021885
2023-02-13,MA,Prospecting | Trail,8726,109,87.04,0.012491
2023-02-14,MA,Prospecting | Trail,10067,148,116.64,0.014701
2023-02-15,MA,Prospecting | Trail,11073,122,115.13,0.011018
2023-02-16,MA,Prospecting | Trail,9364,146,88.26,0.015592
2023-02-17,MA,Prospecting | Trail,12811,117,94.11,0.009133
2023-02-18,MA,Prospecting | Trail,8697,118,87.07,0.013568
2023-02-19,MA,Prospecting | Trail,10352,129,108.43,0.012461
2023-02-13,MA,Retargeting | Site Visitors,4587,89,50.36,0.019403
2023-02-14,MA,Retargeting | Site Visitors,3671,68,58.76,0.018524
2023-02-15,MA,Retargeting | Site Visitors,5269,68,45.14,0.012906
2023-02-16,MA,Retargeting | Site Visitors,3665,89,47.89,0.024284
2023-02-17,MA,Retargeting | Site Visitors,3966,102,56.7,0.025719
2023-02-18,MA,Retargeting | Site Visitors,4602,80,40.74,0.017384
2023-02-19,MA,Retargeting | Site Visitors,3998,80,42.63,0.02001
2023-02-13,SE,Prospecting | Trail,9055,103,94.33,0.011375
2023-02-14,SE,Prospecting | Trail,9458,83,65.37,0.008776
2023-02-15,SE,Prospecting | Trail,6482,86,73.73,0.013268
2023-02-16,SE,Prospecting | Trail,8527,92,81.72,0.010789
2023-02-17,SE,Prospecting | Trail,7507,110,67.51,0.014653
2023-02-18,SE,Prospecting | Trail,6756,88,83.73,0.013025
2023-02-19,SE,Prospecting | Trail,7634,120,76.71,0.015719
2023-02-13,SE,Retargeting | Site Visitors,3796,74,55.63,0.019494
2023-02-14,SE,Retargeting | Site Visitors,4170,91,60.39,0.021823
2023-02-15,SE,Retargeting | Site Visitors,4203,85,46.88,0.020224
2023-02-16,SE,Retargeting | Site Visitors,4728,81,62.57,0.017132
2023-02-17,SE,Retargeting | Site Visitors,5207,89,41.82,0.017092
2023-02-18,SE,Retargeting | Site Visitors,4731,60,57.69,0.012682
2023-02-19,SE,Retargeting | Site Visitors,5137,88,42.69,0.017131
2023-02-13,MW,Prospecting | Trail,7179,105,85.77,0.014626
2023-02-14,MW,Prospecting | Trail,8231,89,79.14,0.010813
2023-02-15,MW,Prospecting | Trail,7188,101,62.54,0.014051
2023-02-16,MW,Prospecting | Trail,7786,107,89.05,0.013743
2023-02-17,MW,Prospecting | Trail,9036,92,79.81,0.010181
2023-02-18,MW,Prospecting | Trail,7601,90,71.05,0.011841
2023-02-19,MW,Prospecting | Trail,8000,87,71.85,0.010875
2023-02-13,MW,Retargeting | Site Visitors,4469,110,48.09,0.024614
2023-02-14,MW,Retargeting | Site Visitors,4876,87,62.92,0.017842
2023-02-15,MW,Retargeting | Site Visitors,4652,87,62.3,0.018702
2023-02-16,MW,Retargeting | Site Visitors,4727,92,47.81,0.019463
2023-02-17,MW,Retargeting | Site Visitors,4511,82,54.83,0.018178
2023-02-18,MW,Retargeting | Site Visitors,5347,115,53.6,0.021507
2023-02-19,MW,Retargeting | Site Visitors,5009,105,56.74,0.020962
2023-02-13,MT,Prospecting | Trail,7260,83,89.94,0.011433
2023-02-14,MT,Prospecting | Trail,7895,71,61.12,0.008993
2023-02-15,MT,Prospecting | Trail,6518,110,64.38,0.016876
2023-02-16,MT,Prospecting | Trail,8898,108,78.43,0.012138
2023-02-17,MT,Prospecting | Trail,8165,74,74.89,0.009063
2023-02-18,MT,Prospecting | Trail,6996,97,68.26,0.013865
2023-02-19,MT,Prospecting | Trail,7457,98,84.22,0.013142
2023-02-13,MT,Retargeting | Site Visitors,4022,72,40.59,0.017902
2023-02-14,MT,Retargeting | Site Visitors,2918,56,39.15,0.019191
2023-02-15,MT,Retargeting | Site Visitors,4352,65,45.24,0.014936
2023-02-16,MT,Retargeting | Site Visitors,4300,63,39.96,0.014651
2023-02-17,MT,Retargeting | Site Visitors,4416,65,52.38,0.014719
2023-02-18,MT,Retargeting | Site Visitors,3162,82,49.71,0.025933
2023-02-19,MT,Retargeting | Site Visitors,3788,75,42.99,0.019799
2023-02-13,WE,Prospecting | Trail,13611,195,$129.38,0.014327
2023-02-14,WE,Prospecting | Trail,11106,155,$109.05,0.013956
2023-02-15,WE,Prospecting | Trail,11154,141,$128.42,0.012641
2023-02-16,WE,Prospecting | Trail,12115,150,$105.74,0.012381
2023-02-17,WE,Prospecting | Trail,14399,137,$150.21,0.009515
2023-02-18,WE,Prospecting | Trail,11773,143,$99.35,0.012146
2023-02-19,WE,Prospecting | Trail,10758,138,$110.04,0.012828
2023-02-13,WE,Retargeting | Site Visitors,4291,105,$51.10,0.02447
2023-02-14,WE,Retargeting | Site Visitors,4989,78,$64.84,0.015634
2023-02-15,WE,Retargeting | Site Visitors,4879,105,$56.10,0.021521
2023-02-16,WE,Retargeting | Site Visitors,4606,99,$63.06,0.021494
2023-02-17,WE,Retargeting | Site Visitors,5179,77,$50.91,0.014868
2023-02-18,WE,Retargeting | Site Visitors,5310,75,$46.92,0.014124
2023-02-19,WE,Retargeting | Site Visitors,5160,88,$62.83,0.017054
2023-02-20,NE,Prospecting | Trail,11077,155,110.16,0.013993
2023-02-21,NE,Prospecting | Trail,14556,149,125.38,0.010236
2023-02-22,NE,Prospecting | Trail,9637,156,122.08,0.016188
2023-02-23,NE,Prospecting | Trail,10037,153,87.85,0.015244
2023-02-24,NE,Prospecting | Trail,11637,120,119.4,0.010312
2023-02-25,NE,Prospecting | Trail,10378,128,108.35,0.012334
2023-02-26,NE,Prospecting | Trail,13433,157,118.18,0.011688
2023-02-20,NE,Retargeting | Site Visitors,5080,100,71.66,0.019685
2023-02-21,NE,Retargeting | Site Visitors,5581,99,51.08,0.017739
2023-02-22,NE,Retargeting | Site Visitors,5869,80,56.08,0.013631
2023-02-23,NE,Retargeting | Site Visitors,5176,112,60.72,0.021638
2023-02-24,NE,Retargeting | Site Visitors,6046,109,55.38,0.018028
2023-02-25,NE,Retargeting | Site Visitors,4884,104,73.26,0.021294
2023-02-26,NE,Retargeting | Site Visitors,5102,82,65.8,0.016072
2023-02-20,MA,Prospecting | Trail,8965,117,112.88,0.013051
2023-02-21,MA,Prospecting | Trail,9866,136,81.32,0.013785
2023-02-22,MA,Prospecting | Trail,8755,105,101.03,0.011993
2023-02-23,MA,Prospecting | Trail,12413,107,113.28,0.00862
2023-02-24,MA,Prospecting | Trail,10907,105,114.28,0.009627
2023-02-25,MA,Prospecting | Trail,9934,147,92.13,0.014798
2023-02-26,MA,Prospecting | Trail,11093,130,90.02,0.011719
2023-02-20,MA,Retargeting | Site Visitors,4687,93,39.18,0.019842
2023-02-21,MA,Retargeting | Site Visitors,5015,75,49.06,0.014955
2023-02-22,MA,Retargeting | Site Visitors,4039,68,52.61,0.016836
2023-02-23,MA,Retargeting | Site Visitors,3678,91,57.1,0.024742
2023-02-24,MA,Retargeting | Site Visitors,4855,84,55.28,0.017302
2023-02-25,MA,Retargeting | Site Visitors,4175,88,47.71,0.021078
2023-02-26,MA,Retargeting | Site Visitors,3567,90,44.24,0.025231
2023-02-20,SE,Prospecting | Trail,11037,116,97.39,0.01051
2023-02-21,SE,Prospecting | Trail,10317,97,104.84,0.009402
2023-02-22,SE,Prospecting | Trail,10096,101,106.8,0.010004
2023-02-23,SE,Prospecting | Trail,10219,139,113.8,0.013602
2023-02-24,SE,Prospecting | Trail,9635,144,90.91,0.014946
2023-02-25,SE,Prospecting | Trail,9807,134,85.3,0.013664
2023-02-26,SE,Prospecting | Trail,9672,138,94.62,0.014268
2023-02-20,SE,Retargeting | Site Visitors,4739,60,43.59,0.012661
2023-02-21,SE,Retargeting | Site Visitors,3962,91,42.2,0.022968
2023-02-22,SE,Retargeting | Site Visitors,3174,83,51.05,0.02615
2023-02-23,SE,Retargeting | Site Visitors,3625,65,45.73,0.017931
2023-02-24,SE,Retargeting | Site Visitors,3772,67,42.21,0.017762
2023-02-25,SE,Retargeting | Site Visitors,4583,65,47.75,0.014183
2023-02-26,SE,Retargeting | Site Visitors,4320,86,51.48,0.019907
2023-02-20,MW,Prospecting | Trail,8721,87,79.27,0.009976
2023-02-21,MW,Prospecting | Trail,11197,121,108.19,0.010806
2023-02-22,MW,Prospecting | Trail,8075,127,98.47,0.015728
2023-02-23,MW,Prospecting | Trail,8841,118,103.81,0.013347
2023-02-24,MW,Prospecting | Trail,11712,133,102.93,0.011356
2023-02-25,MW,Prospecting | Trail,9095,113,100.83,0.012424
2023-02-26,MW,Prospecting | Trail,10863,90,77.83,0.008285
2023-02-20,MW,Retargeting | Site Visitors,4434,74,59.91,0.016689
2023-02-21,MW,Retargeting | Site Visitors,5356,88,59.32,0.01643
2023-02-22,MW,Retargeting | Site Visitors,5625,106,58.04,0.018844
2023-02-23,MW,Retargeting | Site Visitors,5424,92,52.43,0.016962
2023-02-24,MW,Retargeting | Site Visitors,5614,74,56.36,0.013181
2023-02-25,MW,Retargeting | Site Visitors,4549,99,60.3,0.021763
2023-02-26,MW,Retargeting | Site Visitors,4485,107,61.75,0.023857
2023-02-20,MT,Prospecting | Trail,7745,62,69.25,0.008005
2023-02-21,MT,Prospecting | Trail,7047,67,69.36,0.009508
2023-02-22,MT,Prospecting | Trail,5769,68,72.49,0.011787
2023-02-23,MT,Prospecting | Trail,8776,80,61.68,0.009116
2023-02-24,MT,Prospecting | Trail,6164,92,67.6,0.014925
2023-02-25,MT,Prospecting | Trail,5966,73,57.92,0.012236
2023-02-26,MT,Prospecting | Trail,6208,93,68.93,0.014981
2023-02-20,MT,Retargeting | Site Visitors,4310,69,41.05,0.016009
2023-02-21,MT,Retargeting | Site Visitors,3100,65,37.07,0.020968
2023-02-22,MT,Retargeting | Site Visitors,4104,61,43.01,0.014864
2023-02-23,MT,Retargeting | Site Visitors,3056,70,44.81,0.022906
2023-02-24,MT,Retargeting | Site Visitors,3249,72,33.39,0.022161
2023-02-25,MT,Retargeting | Site Visitors,3167,75,47.14,0.023682
2023-02-26,MT,Retargeting | Site Visitors,3986,63,40.7,0.015805
2023-02-20,WE,Prospecting | Trail,11551,129,$108.14,0.011168
2023-02-21,WE,Prospecting | Trail,13786,164,$132.19,0.011896
2023-02-22,WE,Prospecting | Trail,13354,127,$108.51,0.00951
2023-02-23,WE,Prospecting | Trail,10644,151,$103.09,0.014186
2023-02-24,WE,Prospecting | Trail,13638,135,$134.87,0.009899
2023-02-25,WE,Prospecting | Trail,10741,132,$92.09,0.012289
2023-02-26,WE,Prospecting | Trail,9898,155,$140.50,0.01566
2023-02-20,WE,Retargeting | Site Visitors,5405,116,$60.42,0.021462
2023-02-21,WE,Retargeting | Site Visitors,4723,88,$60.83,0.018632
2023-02-22,WE,Retargeting | Site Visitors,6075,114,$51.19,0.018765
2023-02-23,WE,Retargeting | Site Visitors,6255,92,$70.37,0.014708
2023-02-24,WE,Retargeting | Site Visitors,4599,126,$64.16,0.027397
2023-02-25,WE,Retargeting | Site Visitors,5960,104,$73.87,0.01745
2023-02-26,WE,Retargeting | Site Visitors,5336,104,$60.21,0.01949
2023-02-27,NE,Prospecting | Trail,12868,163,142.2,0.012667
2023-02-28,NE,Prospecting | Trail,12075,160,112.36,0.013251
2023-03-01,NE,Prospecting | Trail,9145,145,92.77,0.015856
2023-03-02,NE,Prospecting | Trail,9756,119,120.25,0.012198
2023-03-03,NE,Prospecting | Trail,13111,124,96.4,0.009458
2023-03-04,NE,Prospecting | Trail,13015,150,121.81,0.011525
2023-03-05,NE,Prospecting | Trail,11049,160,108.21,0.014481
2023-02-27,NE,Retargeting | Site Visitors,3950,97,49.34,0.024557
2023-02-28,NE,Retargeting | Site Visitors,5719,89,56.15,0.015562
2023-03-01,NE,Retargeting | Site Visitors,5503,76,47.62,0.013811
2023-03-02,NE,Retargeting | Site Visitors,4758,83,57.58,0.017444
2023-03-03,NE,Retargeting | Site Visitors,4354,91,50.77,0.0209
2023-03-04,NE,Retargeting | Site Visitors,4178,90,69.16,0.021541
2023-03-05,NE,Retargeting | Site Visitors,5067,103,54.96,0.020328
2023-02-27,MA,Prospecting | Trail,12271,148,96.51,0.012061
2023-02-28,MA,Prospecting | Trail,11256,136,116.67,0.012082
2023-03-01,MA,Prospecting | Trail,12066,140,108.83,0.011603
2023-03-02,MA,Prospecting | Trail,9072,147,110.43,0.016204
2023-03-03,MA,Prospecting | Trail,9853,132,131.99,0.013397
2023-03-04,MA,Prospecting | Trail,13690,124,105.39,0.009058
2023-03-05,MA,Prospecting | Trail,11756,127,113.83,0.010803
2023-02-27,MA,Retargeting | Site Visitors,4335,128,70.55,0.029527
2023-02-28,MA,Retargeting | Site Visitors,6481,103,66.27,0.015893
2023-03-01,MA,Retargeting | Site Visitors,4696,108,71.93,0.022998
2023-03-02,MA,Retargeting | Site Visitors,6305,112,61.58,0.017764
2023-03-03,MA,Retargeting | Site Visitors,5618,90,54.61,0.01602
2023-03-04,MA,Retargeting | Site Visitors,4804,117,61.75,0.024355
2023-03-05,MA,Retargeting | Site Visitors,5695,101,49.56,0.017735
2023-02-27,SE,Prospecting | Trail,10931,105,104.39,0.009606
2023-02-28,SE,Prospecting | Trail,11905,147,107.6,0.012348
2023-03-01,SE,Prospecting | Trail,10053,108,107.54,0.010743
2023-03-02,SE,Prospecting | Trail,10298,146,86.4,0.014178
2023-03-03,SE,Prospecting | Trail,9847,109,97.42,0.011069
2023-03-04,SE,Prospecting | Trail,9496,128,84.94,0.013479
2023-03-05,SE,Prospecting | Trail,8502,159,107.83,0.018701
2023-02-27,SE,Retargeting | Site Visitors,4256,74,56.41,0.017387
2023-02-28,SE,Retargeting | Site Visitors,4813,107,48.05,0.022231
2023-03-01,SE,Retargeting | Site Visitors,4803,97,54.19,0.020196
2023-03-02,SE,Retargeting | Site Visitors,5334,111,59.49,0.02081
2023-03-03,SE,Retargeting | Site Visitors,6010,87,62.71,0.014476
2023-03-04,SE,Retargeting | Site Visitors,4420,88,61.0,0.01991
2023-03-05,SE,Retargeting | Site Visitors,4842,99,54.65,0.020446
2023-02-27,MW,Prospecting | Trail,10418,140,110.34,0.013438
2023-02-28,MW,Prospecting | Trail,9107,155,89.06,0.01702
2023-03-01,MW,Prospecting | Trail,8224,107,114.31,0.013011
2023-03-02,MW,Prospecting | Trail,10598,143,94.11,0.013493
2023-03-03,MW,Prospecting | Trail,11298,149,89.42,0.013188
2023-03-04,MW,Prospecting | Trail,11617,117,118.84,0.010071
2023-03-05,MW,Prospecting | Trail,11439,104,96.41,0.009092
2023-02-27,MW,Retargeting | Site Visitors,3689,78,47.1,0.021144
2023-02-28,MW,Retargeting | Site Visitors,4407,96,41.07,0.021784
2023-03-01,MW,Retargeting | Site Visitors,4546,73,52.57,0.016058
2023-03-02,MW,Retargeting | Site Visitors,4695,75,43.52,0.015974
2023-03-03,MW,Retargeting | Site Visitors,3877,100,53.37,0.025793
2023-03-04,MW,Retargeting | Site Visitors,5059,81,53.91,0.016011
2023-03-05,MW,Retargeting | Site Visitors,4040,97,57.06,0.02401
2023-02-27,MT,Prospecting | Trail,8633,93,70.33,0.010773
2023-02-28,MT,Prospecting | Trail,7794,104,104.11,0.013344
2023-03-01,MT,Prospecting | Trail,7410,82,95.64,0.011066
2023-03-02,MT,Prospecting | Trail,8790,122,74.73,0.013879
2023-03-03,MT,Prospecting | Trail,8855,112,72.41,0.012648
2023-03-04,MT,Prospecting | Trail,8556,102,69.86,0.011921
2023-03-05,MT,Prospecting | Trail,9524,89,96.62,0.009345
2023-02-27,MT,Retargeting | Site Visitors,3505,77,42.67,0.021969
2023-02-28,MT,Retargeting | Site Visitors,3465,78,39.37,0.022511
2023-03-01,MT,Retargeting | Site Visitors,3232,65,35.55,0.020111
2023-03-02,MT,Retargeting | Site Visitors,2803,56,46.18,0.019979
2023-03-03,MT,Retargeting | Site Visitors,2849,55,32.44,0.019305
2023-03-04,MT,Retargeting | Site Visitors,4068,71,41.31,0.017453
2023-03-05,MT,Retargeting | Site Visitors,3598,65,32.98,0.018066
2023-02-27,WE,Prospecting | Trail,10631,110,$105.90,0.010347
2023-02-28,WE,Prospecting | Trail,12188,135,$107.14,0.011076
2023-03-01,WE,Prospecting | Trail,10186,149,$111.35,0.014628
2023-03-02,WE,Prospecting | Trail,12114,145,$121.31,0.01197
2023-03-03,WE,Prospecting | Trail,11269,126,$109.24,0.011181
2023-03-04,WE,Prospecting | Trail,10987,139,$131.15,0.012651
2023-03-05,WE,Prospecting | Trail,14527,134,$116.53,0.009224
2023-02-27,WE,Retargeting | Site Visitors,6419,83,$52.89,0.01293
2023-02-28,WE,Retargeting | Site Visitors,5211,99,$66.27,0.018998
2023-03-01,WE,Retargeting | Site Visitors,5936,116,$60.97,0.019542
2023-03-02,WE,Retargeting | Site Visitors,4934,111,$56.26,0.022497
2023-03-03,WE,Retargeting | Site Visitors,4757,87,$66.26,0.018289
2023-03-04,WE,Retargeting | Site Visitors,5653,106,$56.16,0.018751
2023-03-05,WE,Retargeting | Site Visitors,4368,114,$69.89,0.026099
2023-03-06,NE,Prospecting | Trail,15062,140,123.78,0.009295
2023-03-07,NE,Prospecting | Trail,11460,159,115.39,0.013874
2023-03-08,NE,Prospecting | Trail,11145,193,142.13,0.017317
2023-03-09,NE,Prospecting | Trail,12704,138,109.47,0.010863
2023-03-10,NE,Prospecting | Trail,11468,135,106.86,0.011772
2023-03-11,NE,Prospecting | Trail,14024,193,137.85,0.013762
2023-03-12,NE,Prospecting | Trail,13114,161,136.48,0.012277
2023-03-06,NE,Retargeting | Site Visitors,6109,95,64.78,0.015551
2023-03-07,NE,Retargeting | Site Visitors,5181,109,63.84,0.021038
2023-03-08,NE,Retargeting | Site Visitors,5292,105,81.12,0.019841
2023-03-09,NE,Retargeting | Site Visitors,6265,119,66.04,0.018994
2023-03-10,NE,Retargeting | Site Visitors,6743,142,66.16,0.021059
2023-03-11,NE,Retargeting | Site Visitors,5231,95,54.38,0.018161
2023-03-12,NE,Retargeting | Site Visitors,6144,119,74.78,0.019368
2023-03-06,MA,Prospecting | Trail,11881,115,97.53,0.009679
2023-03-07,MA,Prospecting | Trail,12231,143,89.27,0.011692
2023-03-08,MA,Prospecting | Trail,11073,138,89.14,0.012463
2023-03-09,MA,Prospecting | Trail,11212,114,121.12,0.010168
2023-03-10,MA,Prospecting | Trail,9841,144,130.76,0.014633
2023-03-11,MA,Prospecting | Trail,12039,127,126.16,0.010549
2023-03-12,MA,Prospecting | Trail,8824,136,101.61,0.015413
2023-03-06,MA,Retargeting | Site Visitors,5484,72,49.78,0.013129
2023-03-07,MA,Retargeting | Site Visitors,3919,89,50.6,0.02271
2023-03-08,MA,Retargeting | Site Visitors,5256,96,63.02,0.018265
2023-03-09,MA,Retargeting | Site Visitors,5045,99,51.79,0.019623
2023-03-10,MA,Retargeting | Site Visitors,4837,78,49.3,0.016126
2023-03-11,MA,Retargeting | Site Visitors,3780,81,46.75,0.021429
2023-03-12,MA,Retargeting | Site Visitors,4194,96,62.69,0.02289
2023-03-06,SE,Prospecting | Trail,11126,95,85.3,0.008539
2023-03-07,SE,Prospecting | Trail,9943,129,115.58,0.012974
2023-03-08,SE,Prospecting | Trail,10175,139,93.63,0.013661
2023-03-09,SE,Prospecting | Trail,7860,137,101.71,0.01743
2023-03-10,SE,Prospecting | Trail,10703,134,97.38,0.01252
2023-03-11,SE,Prospecting | Trail,10140,100,91.73,0.009862
2023-03-12,SE,Prospecting | Trail,11668,132,116.5,0.011313
2023-03-06,SE,Retargeting | Site Visitors,4728,78,50.49,0.016497
2023-03-07,SE,Retargeting | Site Visitors,5011,93,53.02,0.018559
2023-03-08,SE,Retargeting | Site Visitors,4753,87,50.03,0.018304
2023-03-09,SE,Retargeting | Site Visitors,5272,79,55.46,0.014985
2023-03-10,SE,Retargeting | Site Visitors,3900,107,46.73,0.027436
2023-03-11,SE,Retargeting | Site Visitors,3691,81,59.04,0.021945
2023-03-12,SE,Retargeting | Site Visitors,3534,88,40.47,0.024901
2023-03-06,MW,Prospecting | Trail,11106,138,101.97,0.012426
2023-03-07,MW,Prospecting | Trail,10410,190,135.2,0.018252
2023-03-08,MW,Prospecting | Trail,10775,134,123.1,0.012436
2023-03-09,MW,Prospecting | Trail,10434,184,128.18,0.017635
2023-03-10,MW,Prospecting | Trail,11677,128,106.58,0.010962
2023-03-11,MW,Prospecting | Trail,14100,133,99.71,0.009433
2023-03-12,MW,Prospecting | Trail,14122,151,114.99,0.010693
2023-03-06,MW,Retargeting | Site Visitors,3660,86,52.73,0.023497
