timeperiod,geo,campaign,impressions,clicks,spend,ctr,cpc
09/13/2023,MW,Nonbrand | Trail Running,13692,546,104.19,0.039877,0.1908
09/14/2023,MW,Nonbrand | Trail Running,13374,471,110.71,0.035218,0.2351
09/15/2023,MW,Nonbrand | Trail Running,11359,486,140.35,0.042785,0.2888
09/16/2023,MW,Nonbrand | Trail Running,12778,475,143.88,0.037173,0.3029
09/17/2023,MW,Nonbrand | Trail Running,14463,553,102.18,0.038235,0.1848
09/11/2023,MW,Nonbrand | Outdoor Apparel,9038,461,78.98,0.051007,0.1713
09/12/2023,MW,Nonbrand | Outdoor Apparel,11656,373,81.48,0.032001,0.2185
09/13/2023,MW,Nonbrand | Outdoor Apparel,10477,454,75.84,0.043333,0.1671
09/14/2023,MW,Nonbrand | Outdoor Apparel,8313,477,100.68,0.05738,0.2111
09/15/2023,MW,Nonbrand | Outdoor Apparel,9559,370,71.34,0.038707,0.1928
09/16/2023,MW,Nonbrand | Outdoor Apparel,10693,372,102.66,0.034789,0.276
09/17/2023,MW,Nonbrand | Outdoor Apparel,11278,379,85.52,0.033605,0.2256
09/11/2023,MT,Search - Brand,9614,623,56.34,0.064801,0.0904
09/12/2023,MT,Search - Brand,9588,895,49.4,0.093346,0.0552
09/13/2023,MT,Search - Brand,7167,709,65.0,0.098926,0.0917
09/14/2023,MT,Search - Brand,8920,973,62.8,0.109081,0.0645
09/15/2023,MT,Search - Brand,8029,858,64.9,0.106863,0.0756
09/16/2023,MT,Search - Brand,10206,896,46.55,0.087791,0.052
09/17/2023,MT,Search - Brand,8778,657,53.73,0.074846,0.0818
09/11/2023,MT,Nonbrand | Trail Running,12594,354,88.22,0.028109,0.2492
09/12/2023,MT,Nonbrand | Trail Running,10644,330,93.8,0.031003,0.2842
09/13/2023,MT,Nonbrand | Trail Running,9573,501,110.24,0.052335,0.22
09/14/2023,MT,Nonbrand | Trail Running,9807,468,93.26,0.047721,0.1993
09/15/2023,MT,Nonbrand | Trail Running,9637,399,103.44,0.041403,0.2593
09/16/2023,MT,Nonbrand | Trail Running,12537,508,109.42,0.04052,0.2154
09/17/2023,MT,Nonbrand | Trail Running,11164,414,92.82,0.037083,0.2242
09/11/2023,MT,Nonbrand | Outdoor Apparel,11128,395,72.23,0.035496,0.1829
09/12/2023,MT,Nonbrand | Outdoor Apparel,11298,515,81.13,0.045583,0.1575
09/13/2023,MT,Nonbrand | Outdoor Apparel,11053,360,103.02,0.03257,0.2862
09/14/2023,MT,Nonbrand | Outdoor Apparel,11529,520,83.0,0.045104,0.1596
09/15/2023,MT,Nonbrand | Outdoor Apparel,9981,348,89.03,0.034866,0.2558
09/16/2023,MT,Nonbrand | Outdoor Apparel,9963,363,98.37,0.036435,0.271
09/17/2023,MT,Nonbrand | Outdoor Apparel,9486,493,98.5,0.051971,0.1998
09/11/2023,WE,Brand Search,10553,764,67.56,0.072396,0.0884
09/12/2023,WE,Brand Search,10125,1065,74.38,0.105185,0.0698
09/13/2023,WE,Brand Search,10154,845,64.18,0.083218,0.076
09/14/2023,WE,Brand Search,10752,899,84.96,0.083612,0.0945
09/15/2023,WE,Brand Search,11079,763,72.52,0.068869,0.095
09/16/2023,WE,Brand Search,10725,1052,64.14,0.098089,0.061
09/17/2023,WE,Brand Search,12942,1132,60.77,0.087467,0.0537
09/11/2023,WE,Nonbrand | Trail Running,11577,637,138.06,0.055023,0.2167
09/12/2023,WE,Nonbrand | Trail Running,15359,569,115.84,0.037047,0.2036
09/13/2023,WE,Nonbrand | Trail Running,15594,562,150.13,0.03604,0.2671
09/14/2023,WE,Nonbrand | Trail Running,12575,500,108.06,0.039761,0.2161
09/15/2023,WE,Nonbrand | Trail Running,14103,520,140.84,0.036872,0.2708
09/16/2023,WE,Nonbrand | Trail Running,17275,611,138.05,0.035369,0.2259
09/17/2023,WE,Nonbrand | Trail Running,16121,567,142.74,0.035172,0.2517
09/11/2023,WE,Nonbrand | Outdoor Apparel,16211,551,141.01,0.033989,0.2559
09/12/2023,WE,Nonbrand | Outdoor Apparel,14141,702,118.57,0.049643,0.1689
09/13/2023,WE,Nonbrand | Outdoor Apparel,14384,686,114.88,0.047692,0.1675
09/14/2023,WE,Nonbrand | Outdoor Apparel,12469,593,134.63,0.047558,0.227
09/15/2023,WE,Nonbrand | Outdoor Apparel,15571,465,119.55,0.029863,0.2571
09/16/2023,WE,Nonbrand | Outdoor Apparel,14419,652,96.0,0.045218,0.1472
09/17/2023,WE,Nonbrand | Outdoor Apparel,13641,707,122.38,0.051829,0.1731
09/18/2023,NE,Search - Brand,11402,777,61.94,0.068146,0.0797
09/19/2023,NE,Search - Brand,10989,902,54.47,0.082082,0.0604
09/20/2023,NE,Search - Brand,11424,972,76.64,0.085084,0.0788
09/21/2023,NE,Search - Brand,9211,921,60.24,0.099989,0.0654
09/22/2023,NE,Search - Brand,10121,851,54.02,0.084083,0.0635
09/23/2023,NE,Search - Brand,9049,867,79.74,0.095812,0.092
09/24/2023,NE,Search - Brand,9575,772,72.28,0.080627,0.0936
09/18/2023,NE,Nonbrand | Trail Running,14927,469,122.28,0.03142,0.2607
09/19/2023,NE,Nonbrand | Trail Running,13147,488,93.54,0.037119,0.1917
09/20/2023,NE,Nonbrand | Trail Running,10439,427,138.74,0.040904,0.3249
09/21/2023,NE,Nonbrand | Trail Running,14256,622,126.62,0.043631,0.2036
09/22/2023,NE,Nonbrand | Trail Running,13269,623,96.71,0.046952,0.1552
09/23/2023,NE,Nonbrand | Trail Running,10438,459,138.02,0.043974,0.3007
09/24/2023,NE,Nonbrand | Trail Running,12381,450,92.7,0.036346,0.206
09/18/2023,NE,Nonbrand | Outdoor Apparel,12737,475,133.83,0.037293,0.2817
09/19/2023,NE,Nonbrand | Outdoor Apparel,13556,632,100.86,0.046621,0.1596
09/20/2023,NE,Nonbrand | Outdoor Apparel,15048,673,129.71,0.044724,0.1927
09/21/2023,NE,Nonbrand | Outdoor Apparel,14814,590,92.51,0.039827,0.1568
09/22/2023,NE,Nonbrand | Outdoor Apparel,13772,576,129.37,0.041824,0.2246
09/23/2023,NE,Nonbrand | Outdoor Apparel,13020,523,123.46,0.040169,0.2361
09/24/2023,NE,Nonbrand | Outdoor Apparel,12906,478,95.43,0.037037,0.1996
09/18/2023,MA,Brand Search,10007,752,56.92,0.075147,0.0757
09/19/2023,MA,Brand Search,10119,900,62.43,0.088942,0.0694
09/20/2023,MA,Brand Search,9818,1050,86.3,0.106946,0.0822
09/21/2023,MA,Brand Search,10246,1088,72.56,0.106188,0.0667
09/22/2023,MA,Brand Search,11375,709,71.14,0.06233,0.1003
09/23/2023,MA,Brand Search,13648,894,64.49,0.065504,0.0721
09/24/2023,MA,Brand Search,11105,966,74.6,0.086988,0.0772
09/18/2023,MA,Nonbrand | Trail Running,11704,528,149.05,0.045113,0.2823
09/19/2023,MA,Nonbrand | Trail Running,15516,527,104.18,0.033965,0.1977
09/20/2023,MA,Nonbrand | Trail Running,13216,560,139.35,0.042373,0.2488
09/21/2023,MA,Nonbrand | Trail Running,16212,622,134.93,0.038367,0.2169
09/22/2023,MA,Nonbrand | Trail Running,15348,501,140.78,0.032643,0.281
09/23/2023,MA,Nonbrand | Trail Running,15150,558,137.34,0.036832,0.2461
09/24/2023,MA,Nonbrand | Trail Running,15627,638,129.6,0.040827,0.2031
09/18/2023,MA,Nonbrand | Outdoor Apparel,9403,354,92.1,0.037648,0.2602
09/19/2023,MA,Nonbrand | Outdoor Apparel,12306,347,96.23,0.028198,0.2773
09/20/2023,MA,Nonbrand | Outdoor Apparel,11813,373,83.64,0.031575,0.2242
09/21/2023,MA,Nonbrand | Outdoor Apparel,9713,486,79.17,0.050036,0.1629
09/22/2023,MA,Nonbrand | Outdoor Apparel,10140,366,92.82,0.036095,0.2536
09/23/2023,MA,Nonbrand | Outdoor Apparel,12360,489,96.87,0.039563,0.1981
09/24/2023,MA,Nonbrand | Outdoor Apparel,8968,488,86.67,0.054416,0.1776
09/18/2023,SE,Branded Search,12167,895,66.01,0.07356,0.0738
09/19/2023,SE,Branded Search,8343,914,47.6,0.109553,0.0521
09/20/2023,SE,Branded Search,8312,771,65.51,0.092757,0.085
09/21/2023,SE,Branded Search,9044,916,68.1,0.101283,0.0743
09/22/2023,SE,Branded Search,8607,751,51.85,0.087255,0.069
09/23/2023,SE,Branded Search,10741,912,71.46,0.084908,0.0784
09/24/2023,SE,Branded Search,9906,639,59.03,0.064506,0.0924
09/18/2023,SE,Nonbrand | Trail Running,11376,355,107.75,0.031206,0.3035
09/19/2023,SE,Nonbrand | Trail Running,10447,460,107.54,0.044032,0.2338
09/20/2023,SE,Nonbrand | Trail Running,8075,358,86.24,0.044334,0.2409
09/21/2023,SE,Nonbrand | Trail Running,10293,376,108.64,0.03653,0.2889
09/22/2023,SE,Nonbrand | Trail Running,10423,430,86.99,0.041255,0.2023
09/23/2023,SE,Nonbrand | Trail Running,12166,362,85.77,0.029755,0.2369
09/24/2023,SE,Nonbrand | Trail Running,11547,499,93.45,0.043215,0.1873
09/18/2023,SE,Nonbrand | Outdoor Apparel,11652,574,95.93,0.049262,0.1671
09/19/2023,SE,Nonbrand | Outdoor Apparel,13175,375,82.16,0.028463,0.2191
09/20/2023,SE,Nonbrand | Outdoor Apparel,10318,482,114.62,0.046714,0.2378
09/21/2023,SE,Nonbrand | Outdoor Apparel,11029,371,76.88,0.033639,0.2072
09/22/2023,SE,Nonbrand | Outdoor Apparel,13155,460,109.75,0.034968,0.2386
09/23/2023,SE,Nonbrand | Outdoor Apparel,10920,401,103.33,0.036722,0.2577
09/24/2023,SE,Nonbrand | Outdoor Apparel,9140,414,84.21,0.045295,0.2034
09/18/2023,MW,Search - Brand,9990,661,52.38,0.066166,0.0792
09/19/2023,MW,Search - Brand,9528,939,56.57,0.098552,0.0602
09/20/2023,MW,Search - Brand,8222,981,64.79,0.119314,0.066
09/21/2023,MW,Search - Brand,9131,774,47.65,0.084766,0.0616
09/22/2023,MW,Search - Brand,7912,664,48.79,0.083923,0.0735
09/23/2023,MW,Search - Brand,8397,817,64.45,0.097297,0.0789
09/24/2023,MW,Search - Brand,9105,653,64.0,0.071719,0.098
09/18/2023,MW,Nonbrand | Trail Running,14501,507,106.87,0.034963,0.2108
09/19/2023,MW,Nonbrand | Trail Running,10033,458,113.4,0.045649,0.2476
09/20/2023,MW,Nonbrand | Trail Running,14994,523,129.09,0.034881,0.2468
09/21/2023,MW,Nonbrand | Trail Running,13701,423,124.88,0.030874,0.2952
09/22/2023,MW,Nonbrand | Trail Running,14096,450,125.71,0.031924,0.2793
09/23/2023,MW,Nonbrand | Trail Running,11108,462,128.01,0.041592,0.2771
09/24/2023,MW,Nonbrand | Trail Running,11615,459,91.46,0.039518,0.1993
09/18/2023,MW,Nonbrand | Outdoor Apparel,13571,485,111.11,0.035738,0.2291
09/19/2023,MW,Nonbrand | Outdoor Apparel,14111,483,91.87,0.034229,0.1902
09/20/2023,MW,Nonbrand | Outdoor Apparel,12567,400,85.2,0.031829,0.213
09/21/2023,MW,Nonbrand | Outdoor Apparel,9764,455,84.76,0.0466,0.1863
09/22/2023,MW,Nonbrand | Outdoor Apparel,9840,538,89.38,0.054675,0.1661
09/23/2023,MW,Nonbrand | Outdoor Apparel,11412,419,122.52,0.036716,0.2924
09/24/2023,MW,Nonbrand | Outdoor Apparel,10324,477,100.49,0.046203,0.2107
09/18/2023,MT,Brand Search,9473,648,48.04,0.068405,0.0741
09/19/2023,MT,Brand Search,7752,843,66.69,0.108746,0.0791
09/20/2023,MT,Brand Search,7745,745,55.39,0.096191,0.0743
09/21/2023,MT,Brand Search,7769,860,47.7,0.110696,0.0555
09/22/2023,MT,Brand Search,9262,693,63.87,0.074822,0.0922
09/23/2023,MT,Brand Search,10048,821,62.17,0.081708,0.0757
09/24/2023,MT,Brand Search,10684,655,57.64,0.061307,0.088
09/18/2023,MT,Nonbrand | Trail Running,12441,420,95.96,0.033759,0.2285
09/19/2023,MT,Nonbrand | Trail Running,9388,529,97.7,0.056349,0.1847
09/20/2023,MT,Nonbrand | Trail Running,13595,393,92.59,0.028908,0.2356
09/21/2023,MT,Nonbrand | Trail Running,11507,404,102.86,0.035109,0.2546
09/22/2023,MT,Nonbrand | Trail Running,9871,532,118.96,0.053895,0.2236
09/23/2023,MT,Nonbrand | Trail Running,12318,511,102.43,0.041484,0.2005
09/24/2023,MT,Nonbrand | Trail Running,10414,426,113.27,0.040906,0.2659
09/18/2023,MT,Nonbrand | Outdoor Apparel,8710,368,82.01,0.04225,0.2229
09/19/2023,MT,Nonbrand | Outdoor Apparel,9244,454,74.99,0.049113,0.1652
09/20/2023,MT,Nonbrand | Outdoor Apparel,8357,364,68.32,0.043556,0.1877
09/21/2023,MT,Nonbrand | Outdoor Apparel,7722,361,76.22,0.04675,0.2111
09/22/2023,MT,Nonbrand | Outdoor Apparel,10189,353,72.62,0.034645,0.2057
09/23/2023,MT,Nonbrand | Outdoor Apparel,8940,463,72.5,0.05179,0.1566
09/24/2023,MT,Nonbrand | Outdoor Apparel,9451,351,79.29,0.037139,0.2259
09/18/2023,WE,Branded Search,10553,1060,76.49,0.100445,0.0722
09/19/2023,WE,Branded Search,12336,1002,77.22,0.081226,0.0771
09/20/2023,WE,Branded Search,14030,1055,76.32,0.075196,0.0723
09/21/2023,WE,Branded Search,9784,1271,88.1,0.129906,0.0693
09/22/2023,WE,Branded Search,12957,1021,58.45,0.078799,0.0572
09/23/2023,WE,Branded Search,10870,1177,77.33,0.10828,0.0657
09/24/2023,WE,Branded Search,10039,1158,61.72,0.11535,0.0533
09/18/2023,WE,Nonbrand | Trail Running,15087,544,148.83,0.036058,0.2736
09/19/2023,WE,Nonbrand | Trail Running,15342,598,164.52,0.038978,0.2751
09/20/2023,WE,Nonbrand | Trail Running,12886,469,133.07,0.036396,0.2837
09/21/2023,WE,Nonbrand | Trail Running,13453,486,124.84,0.036126,0.2569
09/22/2023,WE,Nonbrand | Trail Running,18386,461,130.33,0.025073,0.2827
09/23/2023,WE,Nonbrand | Trail Running,15237,508,120.0,0.03334,0.2362
09/24/2023,WE,Nonbrand | Trail Running,14167,664,129.89,0.046869,0.1956
09/18/2023,WE,Nonbrand | Outdoor Apparel,15677,696,135.67,0.044396,0.1949
09/19/2023,WE,Nonbrand | Outdoor Apparel,11875,589,125.95,0.0496,0.2138
09/20/2023,WE,Nonbrand | Outdoor Apparel,15033,697,101.68,0.046365,0.1459
09/21/2023,WE,Nonbrand | Outdoor Apparel,14572,563,122.17,0.038636,0.217
09/22/2023,WE,Nonbrand | Outdoor Apparel,16366,532,132.91,0.032506,0.2498
09/23/2023,WE,Nonbrand | Outdoor Apparel,16335,463,112.71,0.028344,0.2434
09/24/2023,WE,Nonbrand | Outdoor Apparel,12439,613,128.19,0.04928,0.2091
09/25/2023,NE,Brand Search,8709,1079,68.95,0.123895,0.0639
09/26/2023,NE,Brand Search,10636,858,60.62,0.080669,0.0706
09/27/2023,NE,Brand Search,11605,923,68.79,0.079535,0.0745
09/28/2023,NE,Brand Search,10836,1039,52.35,0.095884,0.0504
09/29/2023,NE,Brand Search,9892,809,63.58,0.081783,0.0786
09/30/2023,NE,Brand Search,8715,881,66.21,0.10109,0.0752
10/01/2023,NE,Brand Search,8252,779,58.83,0.094401,0.0755
09/25/2023,NE,Nonbrand | Trail Running,16566,661,143.35,0.039901,0.2169
09/26/2023,NE,Nonbrand | Trail Running,17048,499,125.83,0.02927,0.2522
09/27/2023,NE,Nonbrand | Trail Running,14355,493,158.83,0.034343,0.3222
09/28/2023,NE,Nonbrand | Trail Running,12875,662,130.81,0.051417,0.1976
09/29/2023,NE,Nonbrand | Trail Running,16174,513,147.89,0.031718,0.2883
09/30/2023,NE,Nonbrand | Trail Running,16731,601,126.29,0.035921,0.2101
10/01/2023,NE,Nonbrand | Trail Running,16635,494,171.49,0.029696,0.3471
09/25/2023,NE,Nonbrand | Outdoor Apparel,15119,510,102.77,0.033732,0.2015
09/26/2023,NE,Nonbrand | Outdoor Apparel,17343,611,100.29,0.03523,0.1641
09/27/2023,NE,Nonbrand | Outdoor Apparel,13649,580,115.87,0.042494,0.1998
09/28/2023,NE,Nonbrand | Outdoor Apparel,12420,482,127.52,0.038808,0.2646
09/29/2023,NE,Nonbrand | Outdoor Apparel,12035,525,112.83,0.043623,0.2149
09/30/2023,NE,Nonbrand | Outdoor Apparel,14750,551,138.54,0.037356,0.2514
10/01/2023,NE,Nonbrand | Outdoor Apparel,11771,423,117.71,0.035936,0.2783
09/25/2023,MA,Branded Search,10940,810,77.77,0.07404,0.096
09/26/2023,MA,Branded Search,8702,952,72.2,0.1094,0.0758
09/27/2023,MA,Branded Search,8933,919,63.04,0.102877,0.0686
09/28/2023,MA,Branded Search,9794,1115,60.0,0.113845,0.0538
09/29/2023,MA,Branded Search,8490,986,56.64,0.116137,0.0574
09/30/2023,MA,Branded Search,10965,747,61.89,0.068126,0.0828
10/01/2023,MA,Branded Search,11449,1052,51.81,0.091886,0.0492
09/25/2023,MA,Nonbrand | Trail Running,12442,494,117.22,0.039704,0.2373
09/26/2023,MA,Nonbrand | Trail Running,11458,569,137.11,0.04966,0.241
09/27/2023,MA,Nonbrand | Trail Running,13972,497,105.92,0.035571,0.2131
09/28/2023,MA,Nonbrand | Trail Running,14457,426,137.96,0.029467,0.3238
09/29/2023,MA,Nonbrand | Trail Running,14691,521,127.88,0.035464,0.2455
09/30/2023,MA,Nonbrand | Trail Running,11812,558,129.89,0.04724,0.2328
10/01/2023,MA,Nonbrand | Trail Running,17069,430,116.72,0.025192,0.2714
09/25/2023,MA,Nonbrand | Outdoor Apparel,14604,539,127.76,0.036908,0.237
09/26/2023,MA,Nonbrand | Outdoor Apparel,12421,555,117.26,0.044682,0.2113
09/27/2023,MA,Nonbrand | Outdoor Apparel,14020,537,102.19,0.038302,0.1903
09/28/2023,MA,Nonbrand | Outdoor Apparel,14786,611,90.25,0.041323,0.1477
09/29/2023,MA,Nonbrand | Outdoor Apparel,10141,614,88.77,0.060546,0.1446
09/30/2023,MA,Nonbrand | Outdoor Apparel,13223,460,101.21,0.034788,0.22
10/01/2023,MA,Nonbrand | Outdoor Apparel,9722,561,119.45,0.057704,0.2129
09/25/2023,SE,Search - Brand,9125,816,58.64,0.089425,0.0719
09/26/2023,SE,Search - Brand,9484,805,54.9,0.08488,0.0682
09/27/2023,SE,Search - Brand,7886,797,55.14,0.101065,0.0692
09/28/2023,SE,Search - Brand,10236,709,50.32,0.069265,0.071
09/29/2023,SE,Search - Brand,8470,727,53.02,0.085832,0.0729
09/30/2023,SE,Search - Brand,9633,853,69.04,0.08855,0.0809
10/01/2023,SE,Search - Brand,8806,770,66.22,0.08744,0.086
09/25/2023,SE,Nonbrand | Trail Running,11953,467,111.15,0.03907,0.238
09/26/2023,SE,Nonbrand | Trail Running,10511,474,81.13,0.045096,0.1712
09/27/2023,SE,Nonbrand | Trail Running,12892,452,115.81,0.035061,0.2562
09/28/2023,SE,Nonbrand | Trail Running,14145,360,121.2,0.025451,0.3367
09/29/2023,SE,Nonbrand | Trail Running,9631,407,79.84,0.042259,0.1962
09/30/2023,SE,Nonbrand | Trail Running,13409,393,118.84,0.029309,0.3024
10/01/2023,SE,Nonbrand | Trail Running,9354,396,117.28,0.042335,0.2962
09/25/2023,SE,Nonbrand | Outdoor Apparel,9511,479,72.21,0.050363,0.1507
09/26/2023,SE,Nonbrand | Outdoor Apparel,10522,339,82.47,0.032218,0.2433
09/27/2023,SE,Nonbrand | Outdoor Apparel,11516,390,81.22,0.033866,0.2082
09/28/2023,SE,Nonbrand | Outdoor Apparel,8175,320,93.59,0.039144,0.2925
09/29/2023,SE,Nonbrand | Outdoor Apparel,7981,323,92.74,0.040471,0.2871
09/30/2023,SE,Nonbrand | Outdoor Apparel,10538,384,69.93,0.03644,0.1821
10/01/2023,SE,Nonbrand | Outdoor Apparel,10563,458,85.83,0.043359,0.1874
09/25/2023,MW,Brand Search,10244,759,53.02,0.074092,0.0699
09/26/2023,MW,Brand Search,9496,712,48.22,0.074979,0.0677
09/27/2023,MW,Brand Search,7176,823,54.26,0.114688,0.0659
09/28/2023,MW,Brand Search,7755,1041,67.96,0.134236,0.0653
09/29/2023,MW,Brand Search,7886,857,58.65,0.108674,0.0684
09/30/2023,MW,Brand Search,8388,742,44.94,0.08846,0.0606
10/01/2023,MW,Brand Search,9101,716,57.25,0.078673,0.08
09/25/2023,MW,Nonbrand | Trail Running,13053,434,106.33,0.033249,0.245
09/26/2023,MW,Nonbrand | Trail Running,13047,477,121.27,0.03656,0.2542
09/27/2023,MW,Nonbrand | Trail Running,11838,467,120.33,0.039449,0.2577
09/28/2023,MW,Nonbrand | Trail Running,14568,484,126.85,0.033224,0.2621
09/29/2023,MW,Nonbrand | Trail Running,11682,420,126.28,0.035953,0.3007
09/30/2023,MW,Nonbrand | Trail Running,10190,337,101.94,0.033072,0.3025
10/01/2023,MW,Nonbrand | Trail Running,12159,438,84.49,0.036023,0.1929
09/25/2023,MW,Nonbrand | Outdoor Apparel,11389,382,87.76,0.033541,0.2297
09/26/2023,MW,Nonbrand | Outdoor Apparel,13431,495,91.95,0.036855,0.1858
09/27/2023,MW,Nonbrand | Outdoor Apparel,10006,492,107.34,0.04917,0.2182
09/28/2023,MW,Nonbrand | Outdoor Apparel,11016,419,87.54,0.038036,0.2089
09/29/2023,MW,Nonbrand | Outdoor Apparel,11475,563,100.4,0.049063,0.1783
09/30/2023,MW,Nonbrand | Outdoor Apparel,13861,425,114.37,0.030662,0.2691
10/01/2023,MW,Nonbrand | Outdoor Apparel,10229,533,94.46,0.052107,0.1772
09/25/2023,MT,Branded Search,9245,928,65.77,0.100379,0.0709
09/26/2023,MT,Branded Search,11159,911,51.73,0.081638,0.0568
09/27/2023,MT,Branded Search,8458,864,66.02,0.102152,0.0764
09/28/2023,MT,Branded Search,8948,822,61.48,0.091864,0.0748
09/29/2023,MT,Branded Search,7766,843,48.0,0.10855,0.0569
09/30/2023,MT,Branded Search,8489,748,46.61,0.088114,0.0623
10/01/2023,MT,Branded Search,7851,750,56.64,0.095529,0.0755
09/25/2023,MT,Nonbrand | Trail Running,10042,380,116.65,0.037841,0.307
09/26/2023,MT,Nonbrand | Trail Running,12601,428,99.12,0.033966,0.2316
09/27/2023,MT,Nonbrand | Trail Running,12152,421,82.87,0.034645,0.1968
09/28/2023,MT,Nonbrand | Trail Running,12173,387,97.0,0.031792,0.2507
09/29/2023,MT,Nonbrand | Trail Running,13021,458,123.86,0.035174,0.2704
09/30/2023,MT,Nonbrand | Trail Running,11111,409,103.0,0.03681,0.2518
10/01/2023,MT,Nonbrand | Trail Running,9463,511,110.61,0.054,0.2165
09/25/2023,MT,Nonbrand | Outdoor Apparel,8508,347,57.95,0.040785,0.167
09/26/2023,MT,Nonbrand | Outdoor Apparel,7794,375,66.86,0.048114,0.1783
09/27/2023,MT,Nonbrand | Outdoor Apparel,8867,382,87.13,0.043081,0.2281
09/28/2023,MT,Nonbrand | Outdoor Apparel,9765,270,78.93,0.02765,0.2923
09/29/2023,MT,Nonbrand | Outdoor Apparel,7536,319,71.01,0.04233,0.2226
09/30/2023,MT,Nonbrand | Outdoor Apparel,8184,389,86.65,0.047532,0.2227
10/01/2023,MT,Nonbrand | Outdoor Apparel,9740,369,58.79,0.037885,0.1593
09/25/2023,WE,Search - Brand,11825,1011,73.5,0.085497,0.0727
09/26/2023,WE,Search - Brand,9675,1002,73.17,0.103566,0.073
09/27/2023,WE,Search - Brand,8729,912,62.94,0.104479,0.069
09/28/2023,WE,Search - Brand,9180,786,57.21,0.085621,0.0728
09/29/2023,WE,Search - Brand,10542,843,55.05,0.079966,0.0653
09/30/2023,WE,Search - Brand,12384,696,67.29,0.056202,0.0967
10/01/2023,WE,Search - Brand,9793,959,72.46,0.097927,0.0756
09/25/2023,WE,Nonbrand | Trail Running,14118,529,159.77,0.03747,0.302
09/26/2023,WE,Nonbrand | Trail Running,17905,757,163.07,0.042279,0.2154
09/27/2023,WE,Nonbrand | Trail Running,14260,695,151.88,0.048738,0.2185
09/28/2023,WE,Nonbrand | Trail Running,18957,763,150.06,0.040249,0.1967
09/29/2023,WE,Nonbrand | Trail Running,14750,637,133.67,0.043186,0.2098
09/30/2023,WE,Nonbrand | Trail Running,17058,672,149.4,0.039395,0.2223
10/01/2023,WE,Nonbrand | Trail Running,19397,708,151.8,0.0365,0.2144
09/25/2023,WE,Nonbrand | Outdoor Apparel,13476,488,94.61,0.036213,0.1939
09/26/2023,WE,Nonbrand | Outdoor Apparel,12691,546,84.41,0.043023,0.1546
09/27/2023,WE,Nonbrand | Outdoor Apparel,12258,488,118.32,0.039811,0.2425
09/28/2023,WE,Nonbrand | Outdoor Apparel,12603,521,118.97,0.041339,0.2284
09/29/2023,WE,Nonbrand | Outdoor Apparel,13089,537,99.94,0.041027,0.1861
09/30/2023,WE,Nonbrand | Outdoor Apparel,10867,384,113.65,0.035336,0.296
10/01/2023,WE,Nonbrand | Outdoor Apparel,10248,503,86.05,0.049083,0.1711
10/02/2023,NE,Branded Search,10128,1031,66.05,0.101797,0.0641
10/03/2023,NE,Branded Search,11761,1049,75.67,0.089193,0.0721
10/04/2023,NE,Branded Search,10512,1029,67.18,0.097888,0.0653
10/05/2023,NE,Branded Search,13470,976,82.49,0.072457,0.0845
10/06/2023,NE,Branded Search,13512,786,74.48,0.058171,0.0948
10/07/2023,NE,Branded Search,10536,1068,69.56,0.101367,0.0651
10/08/2023,NE,Branded Search,11532,850,85.86,0.073708,0.101
10/02/2023,NE,Nonbrand | Trail Running,13121,458,107.51,0.034906,0.2347
10/03/2023,NE,Nonbrand | Trail Running,15792,539,107.33,0.034131,0.1991
10/04/2023,NE,Nonbrand | Trail Running,14409,552,157.93,0.038309,0.2861
10/05/2023,NE,Nonbrand | Trail Running,14922,572,144.82,0.038333,0.2532
10/06/2023,NE,Nonbrand | Trail Running,16882,601,112.05,0.0356,0.1864
10/07/2023,NE,Nonbrand | Trail Running,14433,540,142.62,0.037414,0.2641
10/08/2023,NE,Nonbrand | Trail Running,12312,490,154.75,0.039799,0.3158
10/02/2023,NE,Nonbrand | Outdoor Apparel,12774,471,79.88,0.036872,0.1696
10/03/2023,NE,Nonbrand | Outdoor Apparel,11856,567,104.21,0.047824,0.1838
